Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
Funky Spud,51.699999999999996,2,6,75,528,66,87,55,72,298,13,96,536,43,220,1926,0.83,13.54,8.0,21,17,3,7.04,5.42,0.15,6,14,11,3,0,11,2,12,18.67,27.27,20.0,21.82,0.04,0.12,1.45,10.21,1.28,1.68,1.06,1.39,5.76,0.25
Gavi,0.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,309,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gc,30.1,-4,1,42,269,40,43,28,31,140,5,52,366,15,147,1134,0.72,9.62,2.38,3,3,1,6.4,5.0,0.12,3,16,6,1,0,3,4,6,38.1,16.67,10.71,21.43,-0.13,0.03,1.4,8.94,1.33,1.43,0.93,1.03,4.65,0.17
GeeGee,49.3,7,10,87,537,76,89,50,60,134,13,84,554,40,224,1857,0.67,15.48,11.49,13,10,1,6.17,2.68,0.07,3,24,7,1,0,10,2,14,27.59,14.29,20.0,28.0,0.14,0.2,1.76,10.89,1.54,1.81,1.01,1.22,2.72,0.26
George,196.7,5,25,269,1802,243,296,199,267,758,55,361,2320,118,927,6589,0.9,15.24,9.29,53,68,1,6.7,3.81,0.12,14,67,29,11,4,34,15,51,24.91,37.93,17.09,25.63,0.03,0.13,1.37,9.16,1.24,1.5,1.01,1.36,3.85,0.28
GillyBall,177.5,13,25,288,1567,258,307,189,229,1020,38,327,2230,175,911,5905,0.75,11.62,8.68,49,40,5,5.44,5.4,0.17,7,76,37,19,4,47,18,63,26.39,51.35,24.87,33.33,0.07,0.14,1.62,8.83,1.45,1.73,1.06,1.29,5.75,0.21
gingerdg,41.2,9,6,68,394,62,73,33,46,183,12,76,475,58,199,1246,0.63,15.79,8.82,11,13,0,5.79,5.55,0.15,3,22,10,6,1,13,3,16,32.35,60.0,39.39,48.48,0.22,0.15,1.65,9.56,1.5,1.77,0.8,1.12,4.44,0.29
Girth defect,15.8,4,3,25,318,22,26,11,22,37,4,30,145,15,61,566,0.85,13.33,12.0,4,11,0,12.72,3.36,0.07,7,1,0,0,0,4,0,5,4.0,0.0,36.36,45.45,0.25,0.19,1.58,20.13,1.39,1.65,0.7,1.39,2.34,0.25
gl hf :),276.6,-19,32,433,2514,396,514,328,402,1635,63,507,3297,435,1383,9623,0.78,12.43,7.39,118,74,5,5.81,4.98,0.17,19,133,48,16,6,98,19,130,30.72,33.33,29.88,39.63,-0.07,0.12,1.57,9.09,1.43,1.86,1.19,1.45,5.91,0.23
Glimmer,270.5,3,28,314,2395,285,360,290,355,1543,82,495,2855,338,1190,10425,0.99,16.57,8.92,75,65,1,7.63,5.32,0.15,21,71,38,14,5,67,10,83,22.61,36.84,23.1,28.62,0.01,0.1,1.16,8.85,1.05,1.33,1.07,1.31,5.7,0.3
Glizzy,9.1,10,3,9,65,6,8,13,13,67,5,16,86,20,38,339,1.62,31.25,33.33,2,0,0,7.22,5.15,0.2,0,2,0,0,0,2,0,4,22.22,0.0,15.38,30.77,1.1,0.33,0.99,7.14,0.66,0.88,1.43,1.43,7.36,0.55
glizzy23,237.5,-24,20,339,1996,314,430,204,235,1275,45,439,2372,60,942,9260,0.55,10.25,5.9,116,31,5,5.89,6.25,0.14,7,88,37,18,3,52,8,70,25.96,48.65,25.49,34.31,-0.1,0.08,1.43,8.4,1.32,1.81,0.86,0.99,5.37,0.19
GnomeChomsky,32.6,0,6,41,352,35,42,40,43,191,9,58,339,55,143,1243,1.02,15.52,14.63,7,3,0,8.59,4.78,0.15,3,9,5,3,0,9,2,11,21.95,60.0,22.5,27.5,0.0,0.18,1.26,10.8,1.07,1.29,1.23,1.32,5.86,0.28
Goofy Goober,319.2,20,29,416,2926,381,516,339,405,1378,78,569,3286,338,1361,12250,0.78,13.71,6.97,135,66,6,7.03,4.06,0.11,29,120,56,26,4,79,22,95,28.85,46.43,23.3,28.02,0.06,0.09,1.3,9.17,1.19,1.62,1.06,1.27,4.32,0.24
gprimoff,16.0,-4,1,16,46,15,24,37,37,83,0,28,138,5,55,741,1.54,0.0,6.25,9,0,0,2.88,2.24,0.11,0,7,3,1,0,4,3,8,43.75,33.33,10.81,21.62,-0.25,0.06,1.0,2.88,0.94,1.5,2.31,2.31,5.19,0.0
Grass1,33.2,-1,2,42,268,39,49,44,51,133,10,63,340,15,135,1363,1.04,15.87,4.76,10,7,1,6.38,3.02,0.1,2,13,2,1,0,6,4,12,30.95,50.0,13.64,27.27,-0.03,0.06,1.27,8.07,1.17,1.48,1.33,1.54,4.01,0.3
Green,180.9,-7,13,135,682,120,182,238,277,1958,53,327,1478,165,611,5759,1.52,16.21,9.63,62,39,2,5.05,8.23,0.34,3,45,22,8,2,78,12,96,33.33,36.36,32.77,40.34,-0.04,0.07,0.75,3.77,0.66,1.01,1.32,1.53,10.82,0.29
greenfish,120.4,-3,24,207,1681,180,212,118,122,246,13,219,1130,53,460,5280,0.58,5.94,11.59,32,4,3,8.12,2.08,0.05,20,47,21,8,2,21,3,25,22.71,38.1,17.8,21.19,-0.02,0.2,1.72,13.96,1.5,1.76,0.98,1.01,2.04,0.11
Grommit,36.4,11,8,56,421,47,56,32,35,141,8,64,448,20,180,1097,0.62,12.5,14.29,9,3,1,7.52,4.41,0.13,3,13,6,3,1,10,2,13,23.21,50.0,31.25,40.62,0.3,0.22,1.54,11.57,1.29,1.54,0.88,0.96,3.87,0.22
grond,2.8,-1,0,3,14,3,3,4,4,40,1,6,15,0,6,125,1.33,16.67,0.0,0,0,0,4.67,10.0,0.32,0,1,1,1,0,4,0,4,33.33,100.0,100.0,100.0,-0.36,0.0,1.07,5.0,1.07,1.07,1.43,1.43,14.29,0.36
grumpy,117.5,-4,12,163,1023,151,173,156,173,886,20,204,1468,108,597,3909,1.0,9.8,7.36,22,17,0,6.28,5.68,0.23,6,44,16,6,1,47,12,52,26.99,37.5,30.13,33.33,-0.03,0.1,1.39,8.71,1.29,1.47,1.33,1.47,7.54,0.17
grunt,4.2,5,1,4,41,3,7,12,13,50,0,8,40,15,19,118,1.86,0.0,25.0,4,1,0,10.25,4.17,0.42,0,0,0,0,0,8,1,7,0.0,0.0,66.67,58.33,1.19,0.24,0.95,9.76,0.71,1.67,2.86,3.1,11.9,0.0
Guaderno,76.9,12,7,52,314,45,80,129,147,986,11,133,665,42,268,2216,1.84,8.27,13.46,35,18,0,6.04,7.64,0.44,3,17,4,0,1,47,3,57,32.69,0.0,36.43,44.19,0.16,0.09,0.68,4.08,0.59,1.04,1.68,1.91,12.82,0.14
Gvendolino,144.2,5,10,158,775,148,203,169,199,1525,25,261,1513,140,622,4605,0.98,9.58,6.33,55,30,0,4.91,9.02,0.33,0,56,13,5,2,66,8,81,35.44,38.46,39.05,47.93,0.03,0.07,1.1,5.37,1.03,1.41,1.17,1.38,10.58,0.17
Gyara,160.7,19,19,165,1115,143,180,162,217,1238,48,284,1534,191,639,5298,1.21,16.9,11.52,37,55,3,6.76,7.64,0.23,9,28,13,5,2,52,5,52,16.97,38.46,32.1,32.1,0.12,0.12,1.03,6.94,0.89,1.12,1.01,1.35,7.7,0.3
Hairy Nuts,54.3,1,4,79,682,75,86,62,67,193,10,107,520,35,211,2291,0.78,9.35,5.06,11,5,0,8.63,3.11,0.08,6,19,8,4,0,17,2,17,24.05,50.0,27.42,27.42,0.02,0.07,1.45,12.56,1.38,1.58,1.14,1.23,3.55,0.18
HairyPanda,23.8,1,2,40,208,36,41,24,28,66,4,42,309,20,124,929,0.68,9.52,5.0,5,4,2,5.2,2.75,0.07,0,8,6,2,0,6,1,7,20.0,33.33,25.0,29.17,0.04,0.08,1.68,8.74,1.51,1.72,1.01,1.18,2.77,0.17
HammerTime,297.0,0,46,478,3987,427,488,278,350,1383,70,526,3448,320,1416,11528,0.72,13.31,9.62,61,72,5,8.34,4.97,0.12,43,105,55,22,6,77,9,99,21.97,40.0,27.7,35.61,0.0,0.15,1.61,13.42,1.44,1.64,0.94,1.18,4.66,0.24
havok,57.2,10,6,74,671,67,86,55,82,207,19,98,510,65,213,2186,0.95,19.39,8.11,19,27,1,9.07,3.76,0.09,7,15,4,3,2,13,1,15,20.27,75.0,23.64,27.27,0.17,0.1,1.29,11.73,1.17,1.5,0.96,1.43,3.62,0.33
Hawaii,40.6,-3,2,26,203,24,43,53,83,610,20,74,324,60,138,1229,1.93,27.03,7.69,19,30,0,7.81,11.51,0.5,1,7,2,0,1,18,3,21,26.92,0.0,33.96,39.62,-0.07,0.05,0.64,5.0,0.59,1.06,1.31,2.04,15.02,0.49
HELEN KELLER,221.5,10,27,258,1851,230,326,279,351,1356,52,395,2246,310,934,7199,1.08,13.16,10.47,96,72,1,7.17,4.86,0.19,17,75,30,12,2,64,12,83,29.07,40.0,22.94,29.75,0.05,0.12,1.16,8.36,1.04,1.47,1.26,1.58,6.12,0.23
Hellball2079,190.4,15,27,333,2608,301,346,139,156,286,22,371,2002,220,830,7362,0.45,5.93,8.11,45,17,5,7.83,2.06,0.04,16,62,24,12,4,30,8,40,18.62,50.0,21.58,28.78,0.08,0.14,1.75,13.7,1.58,1.82,0.73,0.82,1.5,0.12
helprefugees,234.5,-30,17,279,1649,261,334,171,210,1601,45,423,2517,357,1050,8330,0.63,10.64,6.09,73,39,1,5.91,9.36,0.19,8,80,18,6,0,47,7,55,28.67,33.33,27.49,32.16,-0.13,0.07,1.19,7.03,1.11,1.42,0.73,0.9,6.83,0.19
heribo69,143.2,26,21,213,1556,191,236,157,182,716,28,255,1612,65,645,4911,0.77,10.98,9.86,45,25,1,7.31,4.56,0.15,16,44,22,8,1,46,11,53,20.66,36.36,29.3,33.76,0.18,0.15,1.49,10.87,1.33,1.65,1.1,1.27,5.0,0.2
hippo,32.3,-7,4,61,527,55,65,13,15,49,6,56,328,20,134,1393,0.23,10.71,6.56,10,2,2,8.64,3.77,0.04,7,11,6,1,1,1,0,2,18.03,16.67,7.69,15.38,-0.22,0.12,1.89,16.32,1.7,2.01,0.4,0.46,1.52,0.19
Hjalpa,255.3,37,33,329,2459,292,356,302,375,1233,91,459,2932,150,1180,9919,1.05,19.83,10.03,64,73,4,7.47,4.08,0.12,24,68,44,15,5,82,19,111,20.67,34.09,27.15,36.75,0.14,0.13,1.29,9.63,1.14,1.39,1.18,1.47,4.83,0.36
Hockeypuck,515.7,3,75,734,5203,651,805,508,638,1847,124,917,5396,507,2209,19482,0.79,13.52,10.22,154,130,8,7.09,3.64,0.09,48,174,72,36,8,87,16,120,23.71,50.0,17.13,23.62,0.01,0.15,1.42,10.09,1.26,1.56,0.99,1.24,3.58,0.24
Homie,274.3,6,28,247,1881,218,270,391,460,3103,70,491,2367,260,976,8588,1.7,14.26,11.34,52,69,1,7.62,7.94,0.36,27,63,25,8,3,143,17,152,25.51,32.0,36.57,38.87,0.02,0.1,0.9,6.86,0.79,0.98,1.43,1.68,11.31,0.26
Hooblagoo,6.800000000000001,-5,2,9,70,7,10,3,3,16,0,10,78,0,30,279,0.3,0.0,22.22,3,0,0,7.78,5.33,0.06,1,4,3,1,0,1,0,1,44.44,33.33,33.33,33.33,-0.74,0.29,1.32,10.29,1.03,1.47,0.44,0.44,2.35,0.0
Horizon,306.1,17,42,454,3608,410,497,308,338,893,28,572,3301,318,1350,12092,0.68,4.9,9.25,87,30,2,7.95,2.9,0.07,37,95,51,30,3,53,11,67,20.93,58.82,17.21,21.75,0.06,0.14,1.48,11.79,1.34,1.62,1.01,1.1,2.92,0.09
Howard,104.1,5,9,128,888,118,138,126,158,740,34,188,1012,67,411,3904,1.14,18.09,7.03,20,32,1,6.94,5.87,0.19,5,28,13,6,1,30,7,38,21.88,46.15,23.81,30.16,0.05,0.09,1.23,8.53,1.13,1.33,1.21,1.52,7.11,0.33
Hugo Ball,13.100000000000001,-6,1,21,138,20,22,10,13,115,4,22,181,5,71,463,0.59,18.18,4.76,2,3,0,6.57,11.5,0.25,1,6,2,0,0,4,1,4,28.57,0.0,40.0,40.0,-0.46,0.08,1.6,10.53,1.53,1.68,0.76,0.99,8.78,0.31
I <3 Emacs,110.2,0,13,127,813,112,159,173,202,931,25,205,1066,35,425,3982,1.27,12.2,10.24,47,29,2,6.4,5.38,0.23,4,29,6,2,3,55,1,65,22.83,33.33,31.79,37.57,0.0,0.12,1.15,7.38,1.02,1.44,1.57,1.83,8.45,0.23
I cant think,24.5,-1,2,35,205,33,34,32,32,37,0,42,277,0,108,1082,0.94,0.0,5.71,1,0,0,5.86,1.16,0.03,1,6,4,1,1,3,3,4,17.14,25.0,9.38,12.5,-0.04,0.08,1.43,8.37,1.35,1.39,1.31,1.31,1.51,0.0
I SHOUT,16.7,6,2,27,164,25,26,17,18,43,1,30,212,0,84,662,0.69,3.33,7.41,1,1,0,6.07,2.53,0.06,1,6,4,3,0,6,2,9,22.22,75.0,35.29,52.94,0.36,0.12,1.62,9.82,1.5,1.56,1.02,1.08,2.57,0.06
I suck at tp,17.6,-1,1,27,138,26,28,20,23,148,3,30,194,10,78,527,0.82,10.0,3.7,2,3,0,5.11,7.4,0.28,0,9,3,1,0,4,1,4,33.33,33.33,20.0,20.0,-0.06,0.06,1.53,7.84,1.48,1.59,1.14,1.31,8.41,0.17
I'm a horse,3.7,-1,1,4,37,3,4,4,5,18,1,6,35,0,14,165,1.25,16.67,25.0,1,1,0,9.25,4.5,0.11,1,1,1,0,1,2,0,2,25.0,0.0,50.0,50.0,-0.27,0.27,1.08,10.0,0.81,1.08,1.08,1.35,4.86,0.27
I_mess_up,106.0,-7,13,152,968,137,160,98,110,987,9,188,1109,45,441,3721,0.69,4.79,8.55,23,12,2,6.37,10.07,0.27,7,37,13,6,1,36,7,43,24.34,46.15,36.73,43.88,-0.07,0.12,1.43,9.13,1.29,1.51,0.92,1.04,9.31,0.08
icancountto3,38.9,-2,2,48,321,45,59,52,55,140,5,70,459,57,189,1596,0.93,7.14,4.17,14,3,1,6.69,2.69,0.09,4,15,8,2,2,9,3,14,31.25,25.0,17.31,26.92,-0.05,0.05,1.23,8.25,1.16,1.52,1.34,1.41,3.6,0.13
Iodized Salt,534.7,-23,55,647,3452,588,748,670,782,4622,111,949,5604,620,2310,17519,1.05,11.7,8.5,160,112,4,5.34,6.9,0.26,15,206,94,36,10,225,31,271,31.84,38.3,33.58,40.45,-0.04,0.1,1.21,6.46,1.1,1.4,1.25,1.46,8.64,0.21
ipopu,642.4,-44,53,870,6001,805,1018,609,730,3874,125,1136,6386,368,2579,26533,0.72,11.0,6.09,213,121,12,6.9,6.36,0.15,44,211,103,51,5,215,23,243,24.25,49.51,35.3,39.9,-0.07,0.08,1.35,9.34,1.25,1.58,0.95,1.14,6.03,0.19
Irony,622.2,-6,89,733,4793,637,837,728,855,5037,179,1112,6090,440,2477,19613,1.02,16.1,12.14,200,127,7,6.54,6.92,0.26,49,209,86,28,5,228,35,267,28.51,32.56,31.32,36.68,-0.01,0.14,1.18,7.7,1.02,1.35,1.17,1.37,8.1,0.29
ish,253.4,7,32,329,2259,295,396,337,411,1910,77,461,2728,260,1122,9323,1.04,16.7,9.73,101,74,2,6.87,5.67,0.2,22,100,46,19,1,107,19,134,30.4,41.3,31.75,39.76,0.03,0.13,1.3,8.91,1.16,1.56,1.33,1.62,7.54,0.3
Israel Lives,56.8,-1,10,131,933,121,137,26,28,32,4,106,762,35,307,2489,0.2,3.77,7.63,16,2,0,7.12,1.23,0.01,5,29,12,5,0,0,0,1,22.14,41.67,0.0,3.85,-0.02,0.18,2.31,16.43,2.13,2.41,0.46,0.49,0.56,0.07
itagpro,41.0,-1,8,79,508,70,78,27,32,84,13,72,606,10,240,1645,0.41,18.06,10.13,8,5,1,6.43,3.11,0.05,5,22,13,7,2,6,1,7,27.85,53.85,22.22,25.93,-0.02,0.2,1.93,12.39,1.71,1.9,0.66,0.78,2.05,0.32
Ivanchuk,181.0,17,23,221,1153,198,264,195,225,1059,35,330,2012,125,813,5817,0.85,10.61,10.41,66,30,0,5.22,5.43,0.18,4,65,25,8,3,53,9,68,29.41,32.0,27.18,34.87,0.09,0.13,1.22,6.37,1.09,1.46,1.08,1.24,5.85,0.19
jacenj1,35.9,-2,1,49,346,48,53,46,47,189,9,62,433,10,174,1426,0.89,14.52,2.04,5,1,0,7.06,4.11,0.13,3,12,3,2,0,14,1,15,24.49,66.67,30.43,32.61,-0.06,0.03,1.36,9.64,1.34,1.48,1.28,1.31,5.26,0.25
Jackals,18.7,2,0,29,181,29,32,24,27,86,4,34,275,35,115,624,0.84,11.76,0.0,3,3,0,6.24,3.58,0.14,2,7,1,0,0,7,2,9,24.14,0.0,29.17,37.5,0.11,0.0,1.55,9.68,1.55,1.71,1.28,1.44,4.6,0.21
Jacky Moon,6.4,-5,0,4,32,4,9,6,6,37,0,12,28,85,27,198,0.67,0.0,0.0,5,0,0,8.0,6.17,0.19,0,1,0,0,0,3,0,3,25.0,0.0,50.0,50.0,-0.78,0.0,0.62,5.0,0.62,1.41,0.94,0.94,5.78,0.0
James,4.5,-5,0,5,71,5,6,4,4,16,0,8,52,5,21,223,0.67,0.0,0.0,1,0,0,14.2,4.0,0.07,1,1,0,0,0,0,0,0,20.0,0.0,0.0,0.0,-1.11,0.0,1.11,15.78,1.11,1.33,0.89,0.89,3.56,0.0
Jarek,525.7,-38,53,751,4677,694,847,469,587,3773,114,963,6227,554,2539,17682,0.69,11.84,7.06,153,118,4,6.23,8.04,0.21,42,241,96,39,6,175,18,201,32.09,40.62,37.31,42.86,-0.07,0.1,1.43,8.9,1.32,1.61,0.89,1.12,7.18,0.22
jazzz,270.7,37,47,383,2958,327,423,420,469,2041,66,486,3470,218,1409,9251,1.11,13.58,12.27,96,49,9,7.72,4.86,0.22,28,98,36,12,6,145,20,183,25.59,33.33,34.52,43.57,0.14,0.17,1.41,10.93,1.21,1.56,1.55,1.73,7.54,0.24
JBaay,138.2,-5,19,228,1351,207,256,161,196,464,47,254,1489,85,597,4115,0.77,18.5,8.33,49,35,2,5.93,2.88,0.11,9,73,23,5,0,46,9,49,32.02,21.74,28.57,30.43,-0.04,0.14,1.65,9.78,1.5,1.85,1.16,1.42,3.36,0.34
Jed Bartlet,63.8,12,5,70,383,64,82,63,72,811,10,116,604,75,251,1797,0.88,8.62,7.14,18,9,1,5.47,12.87,0.45,2,21,3,1,1,23,5,30,30.0,33.33,36.51,47.62,0.19,0.08,1.1,6.0,1.0,1.29,0.99,1.13,12.71,0.16
Jelly Rat,123.7,6,11,150,1413,136,177,153,185,610,36,224,1338,110,546,4616,1.05,16.07,7.33,41,32,3,9.42,3.99,0.13,19,27,15,7,0,45,7,54,18.0,46.67,29.41,35.29,0.05,0.09,1.21,11.42,1.1,1.43,1.24,1.5,4.93,0.29
Jer32,494.5,-7,58,596,4200,534,654,592,753,4334,156,899,4957,690,2077,15659,1.15,17.35,9.73,120,161,4,7.05,7.32,0.28,51,179,86,31,7,231,31,260,30.03,36.05,39.02,43.92,-0.01,0.12,1.21,8.49,1.08,1.32,1.2,1.52,8.76,0.32
jerm,367.6,-6,51,428,2725,376,478,420,569,2487,102,652,3820,304,1554,12581,1.19,15.64,11.92,102,149,1,6.37,5.92,0.2,22,114,44,17,7,107,17,134,26.64,38.64,25.48,31.9,-0.02,0.14,1.16,7.41,1.02,1.3,1.14,1.55,6.77,0.28
jig,338.3,-33,49,561,3809,509,593,364,434,1513,103,601,3922,215,1577,10875,0.73,17.14,8.73,84,70,3,6.79,4.16,0.14,34,150,52,15,3,104,21,136,26.74,28.85,28.57,37.36,-0.1,0.14,1.66,11.26,1.5,1.75,1.08,1.28,4.47,0.3
JimBobCooter,180.4,7,27,269,2093,240,284,182,195,957,24,321,2029,188,833,6573,0.69,7.48,10.04,44,13,2,7.78,5.26,0.15,21,59,18,5,3,50,7,65,21.93,27.78,27.47,35.71,0.04,0.15,1.49,11.6,1.33,1.57,1.01,1.08,5.3,0.13
Jinjo,29.7,-8,2,38,179,35,48,32,33,306,0,52,438,10,174,1006,0.69,0.0,5.26,13,1,1,4.71,9.56,0.3,0,14,10,5,0,12,1,17,36.84,50.0,37.5,53.12,-0.27,0.07,1.28,6.03,1.18,1.62,1.08,1.11,10.3,0.0
jjpoole,223.7,6,23,240,1513,217,283,321,387,2498,60,406,2106,215,863,7214,1.37,14.78,9.58,66,66,0,6.3,7.78,0.35,14,70,24,9,0,133,14,151,29.17,37.5,41.43,47.04,0.03,0.1,1.07,6.76,0.97,1.27,1.43,1.73,11.17,0.27
JKooter,171.9,-5,26,258,1640,228,272,139,174,903,24,306,2113,235,873,5705,0.64,7.84,10.08,44,35,4,6.36,6.5,0.16,10,61,32,6,0,44,6,49,23.64,18.75,31.65,35.25,-0.03,0.15,1.5,9.54,1.33,1.58,0.81,1.01,5.25,0.14
jkxs,35.9,-1,5,34,291,29,43,61,88,205,16,68,277,50,116,1362,2.05,23.53,14.71,14,27,0,8.56,3.36,0.15,4,8,1,0,0,26,4,25,23.53,0.0,42.62,40.98,-0.03,0.14,0.95,8.11,0.81,1.2,1.7,2.45,5.71,0.45
jmpbuf,0.9,0,0,1,7,1,1,1,1,13,0,0,10,0,4,1,1.0,0.0,0.0,0,0,0,7.0,13.0,13.0,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,0.0,0.0,1.11,7.78,1.11,1.11,1.11,1.11,14.44,0.0
jmu,413.2,-18,24,467,3008,440,566,364,433,1838,73,750,4543,210,1818,14149,0.77,9.73,5.14,126,69,3,6.44,5.05,0.13,30,142,49,15,1,70,13,81,30.41,30.61,19.23,22.25,-0.04,0.06,1.13,7.28,1.06,1.37,0.88,1.05,4.45,0.18
joy.,612.8,10,88,687,4253,595,776,786,963,4833,167,1093,6065,526,2470,18960,1.24,15.28,12.81,181,177,4,6.19,6.15,0.25,41,211,77,27,9,254,30,291,30.71,35.06,32.32,37.02,0.02,0.14,1.12,6.94,0.97,1.27,1.28,1.57,7.89,0.27
JSwan,130.7,2,24,234,1486,209,240,140,188,492,31,234,1449,104,590,4535,0.78,13.25,10.26,31,48,1,6.35,3.51,0.11,9,69,31,9,3,32,3,37,29.49,29.03,22.86,26.43,0.02,0.18,1.79,11.37,1.6,1.84,1.07,1.44,3.76,0.24
juke 'em all,9.8,-1,0,7,20,7,11,18,25,80,3,18,73,0,28,335,2.27,16.67,0.0,4,7,0,2.86,4.44,0.24,0,1,2,1,0,8,2,10,14.29,50.0,44.44,55.56,-0.1,0.0,0.71,2.04,0.71,1.12,1.84,2.55,8.16,0.31
JukeBerallta,332.3,-43,36,414,3290,373,472,298,373,977,69,601,3172,280,1292,12231,0.79,11.48,8.7,99,75,5,7.95,3.28,0.08,37,90,36,13,1,45,12,58,21.74,36.11,15.1,19.46,-0.13,0.11,1.25,9.9,1.12,1.42,0.9,1.12,2.94,0.21
JUKELELE,75.5,3,9,106,909,96,114,66,74,179,15,143,732,20,292,3107,0.65,10.49,8.49,18,8,1,8.58,2.71,0.06,10,21,7,3,2,12,1,17,19.81,42.86,18.18,25.76,0.04,0.12,1.4,12.04,1.27,1.51,0.87,0.98,2.37,0.2
JukeOfEarl,529.0,38,66,667,5115,592,754,559,647,2044,101,988,5275,801,2231,20082,0.86,10.22,9.9,162,88,9,7.67,3.66,0.1,41,139,71,27,9,120,30,164,20.84,38.03,21.47,29.34,0.07,0.12,1.26,9.67,1.12,1.43,1.06,1.22,3.86,0.19
JukeofFrance,74.7,0,8,83,611,74,99,62,71,398,7,128,692,110,296,2991,0.72,5.47,9.64,25,9,1,7.36,6.42,0.13,6,15,2,2,0,20,4,25,18.07,100.0,32.26,40.32,0.0,0.11,1.11,8.18,0.99,1.33,0.83,0.95,5.33,0.09
Jukester,265.2,47,30,402,2337,368,457,290,352,1336,60,481,3459,179,1393,8678,0.77,12.47,7.46,89,62,4,5.81,4.61,0.15,14,124,46,18,3,85,19,103,30.85,39.13,29.31,35.52,0.18,0.11,1.52,8.81,1.39,1.72,1.09,1.33,5.04,0.23
Jump Ball,33.8,-6,2,41,190,39,49,48,58,456,4,61,402,40,168,866,1.18,6.56,4.88,10,10,0,4.63,9.5,0.53,0,16,5,1,0,20,2,23,39.02,20.0,41.67,47.92,-0.18,0.06,1.21,5.62,1.15,1.45,1.42,1.72,13.49,0.12
Junoon,369.3,65,78,553,3927,474,558,461,582,2009,104,689,4140,230,1668,11989,1.04,15.09,14.1,84,121,1,7.1,4.36,0.17,37,140,57,20,10,143,22,186,25.32,35.09,31.02,40.35,0.18,0.21,1.5,10.63,1.28,1.51,1.25,1.58,5.44,0.28
K O,461.3,4,43,467,2422,422,599,550,645,4837,91,843,4909,255,1979,14497,1.08,10.79,9.21,177,95,2,5.19,8.79,0.33,7,152,55,24,5,190,30,222,32.55,43.64,34.55,40.36,0.01,0.09,1.01,5.25,0.91,1.3,1.19,1.4,10.49,0.2
KALX,318.1,-15,45,498,3090,448,594,331,367,1523,39,579,3829,393,1580,12193,0.62,6.74,9.04,146,36,5,6.2,4.6,0.12,16,129,46,16,7,74,13,98,25.9,34.78,22.36,29.61,-0.05,0.14,1.57,9.71,1.41,1.87,1.04,1.15,4.79,0.12
karma,284.7,-18,40,401,2214,354,445,366,443,2364,91,501,3400,193,1368,8876,1.0,18.16,9.98,91,77,7,5.52,6.46,0.27,17,132,58,18,7,122,17,147,32.92,31.03,33.33,40.16,-0.06,0.14,1.41,7.78,1.24,1.56,1.29,1.56,8.3,0.32
karthvader,0.2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0
kcx,16.3,-6,4,26,100,22,26,13,16,99,0,28,223,15,91,438,0.62,0.0,15.38,4,3,0,3.85,7.62,0.23,1,13,5,0,0,6,0,5,50.0,0.0,46.15,38.46,-0.37,0.25,1.6,6.13,1.35,1.6,0.8,0.98,6.07,0.0
keithstoned1,42.4,-4,2,44,280,42,54,66,76,457,9,77,421,45,175,1289,1.41,11.69,4.55,12,10,0,6.36,6.92,0.35,2,13,5,1,0,26,3,27,29.55,20.0,39.39,40.91,-0.09,0.05,1.04,6.6,0.99,1.27,1.56,1.79,10.78,0.21
Kemba Walker,8.0,2,1,10,69,9,13,3,6,4,2,14,60,25,29,298,0.46,14.29,10.0,4,3,0,6.9,1.33,0.01,0,1,2,0,0,0,0,0,10.0,0.0,0.0,0.0,0.25,0.12,1.25,8.62,1.12,1.62,0.38,0.75,0.5,0.25
KING KRULE,283.3,-1,48,438,2395,386,462,257,353,1447,85,524,3353,328,1373,8828,0.76,16.22,10.96,76,96,4,5.47,5.63,0.16,18,163,55,16,3,87,17,101,37.21,29.09,33.85,39.3,-0.0,0.17,1.55,8.45,1.36,1.63,0.91,1.25,5.11,0.3
Klox,196.0,-27,20,287,1320,266,343,191,224,786,27,358,2397,250,988,6709,0.65,7.54,6.97,77,33,1,4.6,4.12,0.12,5,106,35,17,4,42,9,51,36.93,48.57,21.99,26.7,-0.14,0.1,1.46,6.73,1.36,1.75,0.97,1.14,4.01,0.14
