Player        Team  Minutes  CD  Captures  Grabs  Hold  Drops  Pops  Returns  Tags  Prevent  Pups  Pups Available  Block  Button  Support  Hold Against  K/D   Pup %  Score %  NDPops  NRTags  KF  Hold/Grab  Prevent/Return  Prevent/Hold Against  Long Holds  Flaccids  Handoffs  Good Handoffs  Captures off Handoffs  Quick Returns  Key Returns  Returns in Base  Flaccid %  Chain %  QR %   RIB %  matchId  mapName           
knight_       Red       0.2   0         0      0     0      0     0        1     1        0     0               0      5       0        2             7   0.0    0.0      0.0       0       0   0        0.0             0.0                   0.0           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965836  Combine           
Player X      Red       0.2   0         0      1     1      1     1        0     0        0     0               0      5       0        2             7   0.0    0.0      0.0       0       0   0        1.0             0.0                   0.0           0         1         1              0                      0              0            0                0      100.0      0.0    0.0    0.0  3965836  Combine           
knight_       Blue      0.9   1         1      2    26      1     1        0     0        0     0               0      5       5        3             9   0.0    0.0     50.0       0       0   0       13.0             0.0                   0.0           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965842  Sugar Free Hill   
Deez Cashews  Red       0.9  -1         0      2     9      2     2        1     1        0     0               0     10       0        4            39   0.5    0.0      0.0       0       0   0        4.5             0.0                   0.0           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965842  Sugar Free Hill   
PASSTHEFLAG   Red       0.9  -1         0      0     0      0     0        0     0        1     0               0      5       0        2            39   0.0    0.0      0.0       0       0   0        0.0             0.0                  0.03           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965842  Sugar Free Hill   
Witcher       Blue      0.9   1         0      0     0      0     0        1     1       37     0               0     10       0        4             9   0.0    0.0      0.0       0       0   0        0.0            37.0                  4.11           0         0         0              0                      0              0            0                1        0.0      0.0    0.0  100.0  3965842  Sugar Free Hill   
Roxas         Red       0.3   0         0      0     0      0     0        0     0        2     0               0      0       0        0            39   0.0    0.0      0.0       0       0   0        0.0             0.0                  0.05           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965842  Sugar Free Hill   
jerm          Blue      0.9   1         0      1    13      1     1        0     0       14     0               0     10       0        4             9   0.0    0.0      0.0       0       0   0       13.0             0.0                  1.56           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965842  Sugar Free Hill   
FL            Blue      0.9   1         0      0     0      0     0        1     1       39     0               0     10       0        4             9   0.0    0.0      0.0       0       0   0        0.0            39.0                  4.33           0         0         0              0                      0              0            0                1        0.0      0.0    0.0  100.0  3965842  Sugar Free Hill   
Nilus         Red       0.9  -1         0      0     0      0     0        1     1        2     0               0      5       0        2            39   0.0    0.0      0.0       0       0   0        0.0             2.0                  0.05           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965842  Sugar Free Hill   
PASSTHEFLAG   Red       2.0  -1         1      4    16      3     3        1     1        5     1               2     21       0        8            33  0.33   50.0     25.0       0       0   0        4.0             5.0                  0.15           0         1         0              0                      0              1            0                1       25.0      0.0  100.0  100.0  3965845  Combine           
Witcher       Blue      2.0   1         0      1     0      1     2        3     3       53     0               2     10       0        4            31   1.5    0.0      0.0       1       0   0        0.0           17.67                  1.71           0         1         0              0                      0              2            2                3      100.0      0.0  66.67  100.0  3965845  Combine           
Deez Cashews  Red       2.0  -1         0      5     6      5     6        2     2       16     0               2     30       0       12            33  0.33    0.0      0.0       1       0   0        1.2             8.0                  0.48           0         3         1              0                      0              0            1                0       60.0      0.0    0.0    0.0  3965845  Combine           
jerm          Blue      2.0   1         1      4    22      3     4        5     5       21     0               2     19       0        6            31  1.25    0.0     25.0       1       0   0        5.5             4.2                  0.68           0         1         0              0                      0              3            0                3       25.0      0.0   60.0   60.0  3965845  Combine           
Frank         Red       2.0  -1         0      4     7      4     4        0     0       21     0               2     30      10       14            33   0.0    0.0      0.0       0       0   0       1.75             0.0                  0.64           0         3         1              0                      0              0            0                0       75.0      0.0    0.0    0.0  3965845  Combine           
FL            Blue      1.4   1         0      1     2      1     1        2     2       11     0               2     10       0        4            31   2.0    0.0      0.0       0       0   0        2.0             5.5                  0.35           0         0         0              0                      0              1            0                1        0.0      0.0   50.0   50.0  3965845  Combine           
rai           Red       2.0  -1         0      2     2      2     2        3     7       33     1               2     15       0        6            33   3.5   50.0      0.0       0       4   0        1.0            11.0                   1.0           0         2         1              0                      0              1            0                1      100.0      0.0  33.33  33.33  3965845  Combine           
Nilus         Blue      2.0   1         1      3     9      1     3        4     4       20     0               2     18       0        6            31  1.33    0.0    33.33       2       0   1        3.0             5.0                  0.65           0         1         0              0                      0              3            0                3      33.33      0.0   75.0   75.0  3965845  Combine           
DiegoOnMac    Blue      9.6  -1         1     19   106     18    21       10    15       25     3              18    102       0       40           304  0.71  16.67     5.26       3       5   0       5.58             2.5                  0.08           0         5         4              1                      0              2            0                4      26.32     25.0   20.0   40.0  3965848  A Flaccid Type Map
Rayn          Blue      9.6  -1         0     14   121     14    15        8     8       36     0              18    108       0       42           304  0.53    0.0      0.0       1       0   0       8.64             4.5                  0.12           1         4         1              1                      0              1            1                2      28.57    100.0   12.5   25.0  3965848  A Flaccid Type Map
ballparts     Blue      9.6  -1         0      5    41      5     8       19    24      157     3              18    112       0       44           304   3.0  16.67      0.0       3       5   0        8.2            8.26                  0.52           1         1         0              0                      0             10            0               10       20.0      0.0  52.63  52.63  3965848  A Flaccid Type Map
Ragnar        Red       9.6   1         2     15    72     13    19       10    15       10     3              18     70       0       28           387  0.79  16.67    13.33       6       5   0        4.8             1.0                  0.03           0         5         0              0                      0              4            0                5      33.33      0.0   40.0   50.0  3965848  A Flaccid Type Map
nej           Blue      9.6  -1         2     17   119     15    23        9    10       71     3              18    126       0       50           304  0.43  16.67    11.76       8       1   0        7.0            7.89                  0.23           0         1         1              0                      0              3            0                2       5.88      0.0  33.33  22.22  3965848  A Flaccid Type Map
laserpig      Red       9.6   1         2     20    99     18    20       15    16       13     5              18    150       0       60           387   0.8  27.78     10.0       2       1   0       4.95            0.87                  0.03           0         7         2              1                      0              1            1                3       35.0     50.0   6.67   20.0  3965848  A Flaccid Type Map
Schmuck       Red       9.6   1         0      2     7      2     6       12    17       46     1              18     68       0       26           387  2.83   5.56      0.0       4       5   0        3.5            3.83                  0.12           0         0         0              0                      0              2            0                1        0.0      0.0  16.67   8.33  3965848  A Flaccid Type Map
RageQuit      Red       9.6   1         0     13   126     13    18       14    14       31     0              18    103       0       40           387  0.78    0.0      0.0       5       0   0       9.69            2.21                  0.08           3         4         2              0                      0              4            0                7      30.77      0.0  28.57   50.0  3965848  A Flaccid Type Map
tha king      Blue      3.8  -1         0      8    37      8     8        3     4       42     3               6     71      10       30            68   0.5   50.0      0.0       0       1   0       4.62            14.0                  0.62           0         3         1              1                      0              1            0                1       37.5    100.0  33.33  33.33  3965854  Asida             
tnevlos       Red       3.8   1         1      3     8      2     5        9     9       56     0               6     15      25       11           109   1.8    0.0    33.33       3       0   0       2.67            6.22                  0.51           0         1         1              0                      0              5            1                5      33.33      0.0  55.56  55.56  3965854  Asida             
Jarek         Blue      3.8  -1         1      7    36      5     5        2     5       48     2               6     48      23       22            68   1.0  33.33    14.29       0       3   1       5.14            24.0                  0.71           1         4         2              0                      0              1            0                1      57.14      0.0   50.0   50.0  3965854  Asida             
helprefugees  Red       3.8   1         0      4    33      4     7        1     1        0     0               6     25      10       12           109  0.14    0.0      0.0       3       0   0       8.25             0.0                   0.0           1         2         1              0                      0              0            0                0       50.0      0.0    0.0    0.0  3965854  Asida             
LiddiLidd     Blue      3.8  -1         0      3    23      3     3        5    11       72     1               6     30      10       14            68  3.67  16.67      0.0       0       6   0       7.67            14.4                  1.06           0         1         0              0                      0              4            1                4      33.33      0.0   80.0   80.0  3965854  Asida             
Champagne     Blue      3.3  -1         0      2    13      2     5        3     3       53     0               6     39      10       16            68   0.6    0.0      0.0       3       0   0        6.5           17.67                  0.78           0         0         0              0                      0              3            0                3        0.0      0.0  100.0  100.0  3965854  Asida             
Russ          Red       3.8   1         0      5     9      5     9        4     5       15     0               6     41       5       17           109  0.56    0.0      0.0       4       1   0        1.8            3.75                  0.14           0         4         0              0                      0              1            1                1       80.0      0.0   25.0   25.0  3965854  Asida             
Messy         Red       3.8   1         1      3    18      2     4        4     4       57     0               6     30      15       15           109   1.0    0.0    33.33       2       0   0        6.0           14.25                  0.52           0         2         0              0                      0              1            0                2      66.67      0.0   25.0   50.0  3965854  Asida             
fah q         Red       8.0  -3         0     11    38     11    14       12    18       25     3              14     92      10       38           235  1.29  21.43      0.0       3       6   0       3.45            2.08                  0.11           0         5         1              0                      0              2            0                1      45.45      0.0  16.67   8.33  3965856  Moon Base 2024    
LilB:BallGod  Blue      8.0   3         0     11    36     11    15       11    15      122     3              14    104      15       43           184   1.0  21.43      0.0       4       4   0       3.27           11.09                  0.66           0         4         0              0                      0              3            1                6      36.36      0.0  27.27  54.55  3965856  Moon Base 2024    
MayeDay       Red       8.0  -3         0     11    53     11    12       12    13       80     0              14     82      10       34           235  1.08    0.0      0.0       1       1   0       4.82            6.67                  0.34           0         3         1              0                      0              4            1                6      27.27      0.0  33.33   50.0  3965856  Moon Base 2024    
WhiteBallker  Red       8.0  -3         0     10    39     10    13        8     9       82     2              14     75      15       33           235  0.69  14.29      0.0       3       1   0        3.9           10.25                  0.35           0         5         2              0                      0              3            0                3       50.0      0.0   37.5   37.5  3965856  Moon Base 2024    
Sick Fuck     Blue      8.0   3         2     13    80     11    13        4     5       49     1              14     70       5       29           184  0.38   7.14    15.38       2       1   0       6.15           12.25                  0.27           0         2         1              1                      0              2            0                2      15.38    100.0   50.0   50.0  3965856  Moon Base 2024    
rolf          Blue      8.0   3         2     15   118     12    14       10    12       41     1              14     76       0       30           184  0.86   7.14    13.33       2       2   1       7.87             4.1                  0.22           0         2         1              0                      0              4            0                4      13.33      0.0   40.0   40.0  3965856  Moon Base 2024    
cherryrammer  Blue      6.9   3         0      1     1      1     3       18    21      174     3              14     25       5       11           184   7.0  21.43      0.0       2       3   0        1.0            9.67                  0.95           0         1         0              0                      0              8            0                7      100.0      0.0  44.44  38.89  3965856  Moon Base 2024    
AVP           Red       8.0  -3         1     13    54     12    16        3     5       45     1              14     80       0       32           235  0.31   7.14     7.69       4       2   0       4.15            15.0                  0.19           0         4         0              0                      0              0            0                0      30.77      0.0    0.0    0.0  3965856  Moon Base 2024    
knight_       Blue      8.0  -2         0     10    74     10    14        9     9       27     3              14     79       0       30           287  0.64  21.43      0.0       4       0   0        7.4             3.0                  0.09           0         3         3              1                      0              1            0                1       30.0    33.33  11.11  11.11  3965857  Audacity 2        
Witcher       Blue      8.0  -2         0      5    43      5     5       12    12       98     0              14     53       0       20           287   2.4    0.0      0.0       0       0   0        8.6            8.17                  0.34           1         2         1              0                      0              3            0                2       40.0      0.0   25.0  16.67  3965857  Audacity 2        
Armbranch     Blue      8.0  -2         0     12    74     12    14        7     7       19     2              14     82       0       32           287   0.5  14.29      0.0       2       0   0       6.17            2.71                  0.07           1         3         0              0                      0              0            0                0       25.0      0.0    0.0    0.0  3965857  Audacity 2        
jerm          Red       8.0   2         0      9    59      9     9       10    10      115     1              14     98       0       38           207  1.11   7.14      0.0       0       0   0       6.56            11.5                  0.56           0         2         1              0                      0              3            1                4      22.22      0.0   30.0   40.0  3965857  Audacity 2        
Frank         Red       8.0   2         1     11    84     10    12       10    14       72     3              14     77       0       30           207  1.17  21.43     9.09       2       4   0       7.64             7.2                  0.35           0         1         2              1                      0              4            0                5       9.09     50.0   40.0   50.0  3965857  Audacity 2        
rai           Blue      8.0  -2         0      6    16      6    10        9    10       54     1              14     70       0       28           287   1.0   7.14      0.0       4       1   0       2.67             6.0                  0.19           0         3         1              1                      0              0            0                1       50.0    100.0    0.0  11.11  3965857  Audacity 2        
Nilus         Red       8.0   2         1     14   118     13    13        4     4       26     0              14    115       0       46           207  0.31    0.0     7.14       0       0   0       8.43             6.5                  0.13           1         1         0              0                      0              1            0                3       7.14      0.0   25.0   75.0  3965857  Audacity 2        
praopraoprao  Red       8.0   2         0      5    26      5     6        8     9      125     4              14     68       0       26           207   1.5  28.57      0.0       1       1   0        5.2           15.62                   0.6           0         0         0              0                      0              2            0                3        0.0      0.0   25.0   37.5  3965857  Audacity 2        
DiegoOnMac    Red       8.0   2         2     15   103     13    14        8     9       26     0              14     96       5       39           304  0.64    0.0    13.33       1       1   0       6.87            3.25                  0.09           1         3         0              0                      0              2            1                4       20.0      0.0   25.0   50.0  3965860  Centenaria        
ballparts     Red       8.0   2         1      7    54      6     6       11    12      106     1              14     97       5       39           304   2.0   7.14    14.29       0       1   0       7.71            9.64                  0.35           1         3         2              1                      0              6            1                8      42.86     50.0  54.55  72.73  3965860  Centenaria        
Rayn          Red       8.0   2         0      9    65      9    11        9    12       37     2              14     86       0       34           304  1.09  14.29      0.0       2       3   0       7.22            4.11                  0.12           1         2         2              2                      0              2            2                2      22.22    100.0  22.22  22.22  3965860  Centenaria        
C-3P0         Blue      8.0  -2         1     10   100      9     9       11    12       56     0              14     77      25       35           315  1.33    0.0     10.0       0       1   0       10.0            5.09                  0.18           2         3         1              1                      0              3            0                4       30.0    100.0  27.27  36.36  3965860  Centenaria        
Ragnar        Blue      8.0  -2         0      6    39      6     7       10    14       50     2              14     50       5       21           315   2.0  14.29      0.0       1       4   0        6.5             5.0                  0.16           0         1         0              0                      0              5            1                4      16.67      0.0   50.0   40.0  3965860  Centenaria        
Player X      Blue      8.0  -2         2     14    77     12    17        8     8       18     1              14    120       0       48           315  0.47   7.14    14.29       5       0   0        5.5            2.25                  0.06           1         6         1              1                      0              1            0                1      42.86    100.0   12.5   12.5  3965860  Centenaria        
RageQuit      Blue      8.0  -2         0     10    88     10    13        9     9       40     3              14     65       5       27           315  0.69  21.43      0.0       3       0   0        8.8            4.44                  0.13           2         3         1              0                      0              3            1                4       30.0      0.0  33.33  44.44  3965860  Centenaria        
wallsquirrel  Red       8.0   2         2     12    93     10    12        9    12       38     5              14     66      10       28           304   1.0  35.71    16.67       2       3   0       7.75            4.22                  0.12           1         4         1              0                      1              3            0                5      33.33      0.0  33.33  55.56  3965860  Centenaria        
tha king      Blue      8.0  -4         1     13    64     12    14        9    13       75     2              14     95       5       39           199  0.93  14.29     7.69       2       4   0       4.92            8.33                  0.38           0         4         2              0                      0              3            0                3      30.77      0.0  33.33  33.33  3965865  Milano 2          
helprefugees  Red       8.0   4         1     15    66     14    14        3     4       24     1              14    123      25       53           213  0.29   7.14     6.67       0       1   0        4.4             8.0                  0.11           0         6         2              0                      0              1            0                1       40.0      0.0  33.33  33.33  3965865  Milano 2          
Jarek         Blue      8.0  -4         0     17    82     16    20        6     6       14     0              14     99       0       38           199   0.3    0.0      0.0       4       0   1       4.82            2.33                  0.07           0         5         3              1                      0              2            1                2      29.41    33.33  33.33  33.33  3965865  Milano 2          
tnevlos       Red       8.0   4         2      7    57      5     9       18    23       75     2              14     30      38       19           213  2.56  14.29    28.57       4       5   0       8.14            4.17                  0.35           1         2         1              0                      0              8            2                8      28.57      0.0  44.44  44.44  3965865  Milano 2          
realtea       Red       8.0   4         2      9    42      7    12       12    21      101     4              14     71      20       32           213  1.75  28.57    22.22       5       9   0       4.67            8.42                  0.47           0         2         1              0                      0              5            0                6      22.22      0.0  41.67   50.0  3965865  Milano 2          
Messy         Red       8.0   4         1     10    34      9    13       11    11       52     1              14     63      15       27           213  0.85   7.14     10.0       4       0   0        3.4            4.73                  0.24           0         6         2              1                      0              3            1                3       60.0     50.0  27.27  27.27  3965865  Milano 2          
Russ          Blue      8.0  -4         0     12    43     12    20       10    11       95     3              14    112      35       51           199  0.55  21.43      0.0       8       1   0       3.58             9.5                  0.48           0         6         1              0                      0              5            0                6       50.0      0.0   50.0   60.0  3965865  Milano 2          
LiddiLidd     Blue      8.0  -4         1      6    24      5    10        8     8      131     1              14     90      30       42           199   0.8   7.14    16.67       5       0   0        4.0           16.38                  0.66           0         2         1              1                      0              5            0                4      33.33    100.0   62.5   50.0  3965865  Milano 2          
Hockeypuck    Red       8.0   3         1     11   171     10    10        7    12       44     3              14     72       0       28           317   1.2  21.43     9.09       0       5   0      15.55            6.29                  0.14           1         0         1              0                      0              0            0                1        0.0      0.0    0.0  14.29  3965867  Oak               
fah q         Blue      8.0  -3         0     11    80     11    12       13    13       21     0              14     84       0       32           387  1.08    0.0      0.0       1       0   0       7.27            1.62                  0.05           1         1         1              0                      0              0            0                0       9.09      0.0    0.0    0.0  3965867  Oak               
rolf          Blue      8.0  -3         0     11    72     11    12        4     4       24     1              14     97       0       38           387  0.33   7.14      0.0       1       0   0       6.55             6.0                  0.06           0         1         1              1                      0              1            0                1       9.09    100.0   25.0   25.0  3965867  Oak               
long ball     Red       8.0   3         0      6    52      6     9       22    22       73     3              14     64       0       24           317  2.44  21.43      0.0       3       0   0       8.67            3.32                  0.23           1         0         1              1                      0              5            3                4        0.0    100.0  22.73  18.18  3965867  Oak               
MayeDay       Blue      8.0  -3         1      9    90      8    10        9    11        3     2              14     68       0       26           387   1.1  14.29    11.11       2       2   0       10.0            0.33                  0.01           1         2         0              0                      0              0            0                0      22.22      0.0    0.0    0.0  3965867  Oak               
WhiteBallker  Red       8.0   3         3     12    90      9    11        6     6       21     0              14    111       0       44           317  0.55    0.0     25.0       2       0   0        7.5             3.5                  0.07           0         2         0              0                      0              1            0                1      16.67      0.0  16.67  16.67  3965867  Oak               
LilB:BallGod  Blue      8.0  -3         0      9    75      9    12        6    11       31     3              14     72       0       28           387  0.92  21.43      0.0       3       5   0       8.33            5.17                  0.08           0         2         0              0                      0              1            1                1      22.22      0.0  16.67  16.67  3965867  Oak               
AVP           Red       8.0   3         0      7    74      7    10        4     4       11     2              14     82       0       32           317   0.4  14.29      0.0       3       0   0      10.57            2.75                  0.03           0         0         1              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965867  Oak               
knight_       Red       8.0  -1         1      9    49      8    12       10    15       10     1              14    102       5       41           316  1.25   7.14    11.11       4       5   0       5.44             1.0                  0.03           0         1         2              0                      0              1            0                3      11.11      0.0   10.0   30.0  3965868  Milano 2          
Frank         Blue      8.0   1         1     10    53      8    13       14    17       48     2              14    108      10       44           336  1.31  14.29     10.0       5       3   1        5.3            3.43                  0.14           0         2         2              1                      0              3            0                3       20.0     50.0  21.43  21.43  3965868  Milano 2          
note          Blue      8.0   1         1     14    82     13    15        5     5       20     1              14     88      15       37           336  0.33   7.14     7.14       2       0   0       5.86             4.0                  0.06           0         3         0              0                      0              0            0                0      21.43      0.0    0.0    0.0  3965868  Milano 2          
Trapsin       Red       8.0  -1         0     13   114     13    14       11    13       28     2              14    113      30       50           316  0.93  14.29      0.0       1       2   0       8.77            2.55                  0.09           1         4         2              0                      0              2            0                1      30.77      0.0  18.18   9.09  3965868  Milano 2          
rai           Blue      8.0   1         0     12   101     12    15       11    11       34     2              14    111       5       45           336  0.73  14.29      0.0       3       0   0       8.42            3.09                   0.1           1         2         1              1                      0              3            1                4      16.67    100.0  27.27  36.36  3965868  Milano 2          
Nilus         Red       8.0  -1         0     15   121     15    15       10    10       31     1              14    112       5       45           316  0.67   7.14      0.0       0       0   0       8.07             3.1                   0.1           2         3         1              0                      0              0            0                1       20.0      0.0    0.0   10.0  3965868  Milano 2          
jerm          Blue      8.0   1         0      9    80      9    14       12    12       21     2              14    103      15       43           336  0.86  14.29      0.0       5       0   0       8.89            1.75                  0.06           0         1         0              0                      0              3            1                3      11.11      0.0   25.0   25.0  3965868  Milano 2          
praopraoprao  Red       8.0  -1         0      8    52      8    10       11    11       55     3              14    113      25       49           316   1.1  21.43      0.0       2       0   0        6.5             5.0                  0.17           0         1         0              0                      0              4            0                7       12.5      0.0  36.36  63.64  3965868  Milano 2          
DiegoOnMac    Red       9.0   1         1      8    94      7    14        8    12       52     2              16     61      15       27           317  0.86   12.5     12.5       7       4   0      11.75             6.5                  0.16           2         1         0              0                      0              0            1                1       12.5      0.0    0.0   12.5  3965870  OTI MERALD        
Rayn          Blue      8.9  -1         0      9    46      9    12       14    20       48     2              16     79      20       34           392  1.67   12.5      0.0       3       6   0       5.11            3.43                  0.12           0         1         1              1                      0              3            0                3      11.11    100.0  21.43  21.43  3965870  OTI MERALD        
trash panda   Blue      9.0  -1         1     16   111     15    16        4     7        9     0              16     88      20       38           392  0.44    0.0     6.25       1       3   0       6.94            2.25                  0.02           1         6         1              0                      0              0            0                0       37.5      0.0    0.0    0.0  3965870  OTI MERALD        
Ragnar        Blue      9.0  -1         1     12   108     11    18        4     5        8     3              16     81      45       41           392  0.28  18.75     8.33       7       1   0        9.0             2.0                  0.02           2         3         2              0                      0              0            1                0       25.0      0.0    0.0    0.0  3965870  OTI MERALD        
C-3P0         Red       9.0   1         0     17   183     17    21        6     6        5     1              16     85       5       35           317  0.29   6.25      0.0       4       0   0      10.76            0.83                  0.02           3         3         3              2                      0              1            0                1      17.65    66.67  16.67  16.67  3965870  OTI MERALD        
metalhead     Red       9.0   1         2      6    65      4    10       10    14       90     2              16     83      34       38           317   1.4   12.5    33.33       6       4   0      10.83             9.0                  0.28           0         0         0              0                      0              4            1                3        0.0      0.0   40.0   30.0  3965870  OTI MERALD        
RageQuit      Blue      9.0  -1         0      6    52      6    15        8    11       60     1              16     51      55       31           392  0.73   6.25      0.0       9       3   0       8.67             7.5                  0.15           1         2         0              0                      0              1            1                0      33.33      0.0   12.5    0.0  3965870  OTI MERALD        
wallsquirrel  Red       9.0   1         0      3    50      3     5       17    21      100     5              16     75      10       32           317   4.2  31.25      0.0       2       4   0      16.67            5.88                  0.32           1         0         0              0                      0              7            0                7        0.0      0.0  41.18  41.18  3965870  OTI MERALD        
Hockeypuck    Red       4.1  -5         0      7    21      7     7        6     7       31     1               8     40      15       19           163   1.0   12.5      0.0       0       1   0        3.0            5.17                  0.19           0         4         0              0                      0              1            0                1      57.14      0.0  16.67  16.67  3965872  Combine           
fah q         Blue      4.1   5         2      6    45      4     5        6     7       34     1               8     52       5       21           114   1.4   12.5    33.33       1       1   0        7.5            5.67                   0.3           0         0         0              0                      1              3            1                3        0.0      0.0   50.0   50.0  3965872  Combine           
rolf          Blue      4.1   5         3      7    56      4     7        6     6       37     0               8     25      10       12           114  0.86    0.0    42.86       3       0   0        8.0            6.17                  0.32           0         0         1              1                      0              1            1                2        0.0    100.0  16.67  33.33  3965872  Combine           
MayeDay       Blue      4.1   5         0      4    31      4     7       10    10       49     0               8     54      10       22           114  1.43    0.0      0.0       3       0   0       7.75             4.9                  0.43           0         1         1              1                      0              4            1                5       25.0    100.0   40.0   50.0  3965872  Combine           
WhiteBallker  Red       4.1  -5         0      8    55      8     8        4     6        0     3               8     46       5       19           163  0.75   37.5      0.0       0       2   0       6.88             0.0                   0.0           0         2         1              0                      0              0            1                0       25.0      0.0    0.0    0.0  3965872  Combine           
Glimmer       Red       4.1  -5         0      7    19      7     8        4     9       34     2               8     41      10       18           163  1.12   25.0      0.0       1       5   0       2.71             8.5                  0.21           0         4         3              2                      0              1            0                3      57.14    66.67   25.0   75.0  3965872  Combine           
LilB:BallGod  Blue      4.1   5         1      6    31      5     7        4     5       67     0               8     45       5       19           114  0.71    0.0    16.67       2       1   0       5.17           16.75                  0.59           0         1         0              0                      0              3            1                2      16.67      0.0   75.0   50.0  3965872  Combine           
AVP           Red       4.1  -5         1      5    19      4     6        3     3       11     1               8     25       0       10           163   0.5   12.5     20.0       2       0   0        3.8            3.67                  0.07           0         1         1              0                      0              0            0                1       20.0      0.0    0.0  33.33  3965872  Combine           
Guaderno      Blue      8.0  -2         0      9    32      9    11       13    13      100     2              14    105       0       42           292  1.18  14.29      0.0       2       0   0       3.56            7.69                  0.34           0         5         1              1                      0              8            0               11      55.56    100.0  61.54  84.62  3965877  A Flaccid Type Map
note          Blue      8.0  -2         1     11    47     10    13        7     8       37     2              14     72       0       28           292  0.62  14.29     9.09       3       1   0       4.27            5.29                  0.13           0         2         3              0                      0              2            0                3      18.18      0.0  28.57  42.86  3965877  A Flaccid Type Map
Frank         Blue      8.0  -2         0     15    99     14    14       10    10       51     0              14    105       0       42           292  0.71    0.0      0.0       0       0   1        6.6             5.1                  0.17           2         4         1              0                      0              3            0                4      26.67      0.0   30.0   40.0  3965877  A Flaccid Type Map
jerm          Red       8.0   2         0      5    33      5     5       19    25      132     4              14     95       0       38           248   5.0  28.57      0.0       0       6   0        6.6            6.95                  0.53           1         1         1              1                      0              5            2                6       20.0    100.0  26.32  31.58  3965877  A Flaccid Type Map
broseph       Blue      8.0  -2         1      9    70      8    12        6     6        2     2              14     82       0       32           292   0.5  14.29    11.11       4       0   0       7.78            0.33                  0.01           1         1         0              0                      0              0            0                0      11.11      0.0    0.0    0.0  3965877  A Flaccid Type Map
knight_       Red       8.0   2         0     11    77     11    12        7     7       82     1              14    116       0       46           248  0.58   7.14      0.0       1       0   0        7.0           11.71                  0.33           1         4         0              0                      0              3            0                3      36.36      0.0  42.86  42.86  3965877  A Flaccid Type Map
Nilus         Red       8.0   2         1     14   119     13    15        6     6       21     0              14    104       0       40           248   0.4    0.0     7.14       2       0   0        8.5             3.5                  0.08           2         5         2              0                      0              2            0                2      35.71      0.0  33.33  33.33  3965877  A Flaccid Type Map
Trapsin       Red       8.0   2         3     11    63      8     9        8     8       77     3              14     83       0       32           248  0.89  21.43    27.27       1       0   0       5.73            9.62                  0.31           1         3         1              0                      0              1            0                3      27.27      0.0   12.5   37.5  3965877  A Flaccid Type Map
DiegoOnMac    Blue      8.0   2         0     15    48     15    17       11    11       29     0              14    127       0       50           340  0.65    0.0      0.0       2       0   0        3.2            2.64                  0.09           0         7         3              2                      0              2            1                3      46.67    66.67  18.18  27.27  3965879  A Flaccid Type Map
