Player,Team,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,matchId,mapName
Junoon,Blue,8.0,-1,1,19,104,18,19,7,7,28,1,14,112,0,44,189,0.37,7.14,5.26,1,0,0,5.47,4.0,0.15,0,6,1,0,0,2,1,2,31.58,0.0,28.57,28.57,3972860,OTI Jardim
karma,Red,8.0,1,0,9,48,9,11,14,14,88,2,14,68,5,27,210,1.27,14.29,0.0,2,0,0,5.33,6.29,0.42,1,5,2,0,0,7,1,8,55.56,0.0,50.0,57.14,3972860,OTI Jardim
toppy,Blue,0.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,189,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972860,OTI Jardim
supergremlin,Red,0.9,-2,0,1,5,1,1,1,1,22,0,0,10,0,4,26,1.0,0.0,0.0,0,0,0,5.0,22.0,0.85,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,3972861,A Flaccid Type Map
PuyoPuyo,Blue,0.9,2,0,0,0,0,0,1,1,11,0,0,10,0,4,20,0.0,0.0,0.0,0,0,0,0.0,11.0,0.55,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,3972861,A Flaccid Type Map
metalhead,Red,0.9,-2,0,2,1,2,2,0,0,13,0,0,10,0,4,26,0.0,0.0,0.0,0,0,0,0.5,0.0,0.5,0,2,0,0,0,0,0,0,100.0,0.0,0.0,0.0,3972861,A Flaccid Type Map
FFFlier,Blue,0.9,2,0,0,0,0,0,3,3,20,0,0,5,0,2,20,0.0,0.0,0.0,0,0,0,0.0,6.67,1.0,0,0,0,0,0,1,0,1,0.0,0.0,33.33,33.33,3972861,A Flaccid Type Map
Israel Lives,Blue,0.9,2,2,2,21,0,0,0,0,7,0,0,0,0,0,20,0.0,0.0,100.0,0,0,0,10.5,0.0,0.35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972861,A Flaccid Type Map
memnite,Red,0.3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,26,0.0,0.0,0.0,0,0,0,0.0,0.0,0.15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972861,A Flaccid Type Map
TestTickle,Red,0.9,-2,0,2,14,1,1,0,0,0,0,0,10,0,4,26,0.0,0.0,0.0,0,0,1,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972861,A Flaccid Type Map
SoulSauce,Blue,0.9,2,0,2,5,1,1,0,0,0,0,0,14,0,4,20,0.0,0.0,0.0,0,0,1,2.5,0.0,0.0,0,1,0,0,0,0,0,0,50.0,0.0,0.0,0.0,3972861,A Flaccid Type Map
PuyoPuyo,Red,1.0,1,0,1,15,1,1,0,0,0,0,0,5,0,2,23,0.0,0.0,0.0,0,0,0,15.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972863,Sugar Free Hill
metalhead,Red,1.0,1,0,1,6,1,1,1,1,29,0,0,5,0,2,23,1.0,0.0,0.0,0,0,0,6.0,29.0,1.26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972863,Sugar Free Hill
SoulSauce,Blue,1.0,-1,0,1,9,0,0,0,0,0,0,0,0,0,0,30,0.0,0.0,0.0,0,0,1,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972863,Sugar Free Hill
Israel Lives,Red,1.0,1,1,2,9,1,1,1,1,3,0,0,0,0,0,23,1.0,0.0,50.0,0,0,0,4.5,3.0,0.13,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972863,Sugar Free Hill
supergremlin,Red,1.0,1,0,0,0,0,0,0,0,28,0,0,10,2,4,23,0.0,0.0,0.0,0,0,0,0.0,0.0,1.22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972863,Sugar Free Hill
TestTickle,Blue,1.0,-1,0,1,7,1,1,0,0,0,0,0,5,5,3,30,0.0,0.0,0.0,0,0,0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972863,Sugar Free Hill
FFFlier,Blue,1.0,-1,0,1,7,1,1,1,1,6,0,0,10,5,5,30,1.0,0.0,0.0,0,0,0,7.0,6.0,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972863,Sugar Free Hill
EBITDA,Blue,0.4,-1,0,0,0,0,2,0,0,2,0,0,0,0,0,30,0.0,0.0,0.0,2,0,0,0.0,0.0,0.07,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972863,Sugar Free Hill
HammerTime,Red,0.9,0,0,0,0,0,0,2,2,16,0,0,0,0,0,13,0.0,0.0,0.0,0,0,0,0.0,8.0,1.23,0,0,0,0,0,2,0,2,0.0,0.0,100.0,100.0,3972864,A Flaccid Type Map
LiddiLidd,Blue,0.9,0,0,0,0,0,0,1,1,17,0,0,0,0,0,29,0.0,0.0,0.0,0,0,0,0.0,17.0,0.59,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,3972864,A Flaccid Type Map
gl hf :),Red,0.9,0,0,2,3,2,2,2,2,1,0,0,10,0,4,13,1.0,0.0,0.0,0,0,0,1.5,0.5,0.08,0,1,1,1,0,0,0,0,50.0,100.0,0.0,0.0,3972864,A Flaccid Type Map
Sir Cle Jerk,Red,0.9,0,0,0,0,0,0,1,1,14,0,0,0,0,0,13,0.0,0.0,0.0,0,0,0,0.0,14.0,1.08,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,3972864,A Flaccid Type Map
Squish,Blue,0.9,0,0,2,6,2,2,1,1,12,0,0,10,0,4,29,0.5,0.0,0.0,0,0,0,3.0,12.0,0.41,0,1,1,0,0,0,0,0,50.0,0.0,0.0,0.0,3972864,A Flaccid Type Map
JukeOfEarl,Blue,0.3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,29,0.0,0.0,0.0,0,0,0,0.0,0.0,0.21,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972864,A Flaccid Type Map
LOWTIERBALL,Blue,0.9,0,0,3,7,3,3,0,0,5,0,0,15,0,6,29,0.0,0.0,0.0,0,0,0,2.33,0.0,0.17,0,2,1,1,0,0,0,0,66.67,100.0,0.0,0.0,3972864,A Flaccid Type Map
Gavi,Red,0.9,0,0,1,26,0,0,0,0,0,0,0,5,0,2,13,0.0,0.0,0.0,0,0,1,26.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972864,A Flaccid Type Map
CT Crunch,Blue,8.5,1,1,14,97,13,18,13,13,15,1,16,121,10,50,363,0.72,6.25,7.14,5,0,0,6.93,1.15,0.04,1,3,0,0,0,2,0,3,21.43,0.0,15.38,23.08,3972865,Milano 2
lizzey,Blue,8.5,1,0,5,101,5,13,15,19,53,2,16,85,25,39,363,1.46,12.5,0.0,8,4,0,20.2,3.53,0.15,2,1,0,0,0,8,2,7,20.0,0.0,53.33,46.67,3972865,Milano 2
TheYoungWolf,Red,8.5,-1,1,9,43,8,13,8,10,48,2,16,78,25,35,359,0.77,12.5,11.11,5,2,0,4.78,6.0,0.13,0,1,1,0,0,0,2,1,11.11,0.0,0.0,12.5,3972865,Milano 2
BallsToYou.,Red,8.5,-1,3,16,164,13,14,3,3,26,1,16,88,20,38,359,0.21,6.25,18.75,1,0,0,10.25,8.67,0.07,2,4,2,1,0,1,1,1,25.0,50.0,33.33,33.33,3972865,Milano 2
EvTheSmev,Blue,8.5,1,3,9,84,6,11,10,10,39,1,16,100,20,44,363,0.91,6.25,33.33,5,0,0,9.33,3.9,0.11,0,1,2,1,0,3,1,3,11.11,50.0,30.0,30.0,3972865,Milano 2
MarcusYallow,Blue,8.5,1,3,9,77,6,14,4,4,13,1,16,93,0,36,363,0.29,6.25,33.33,8,0,0,8.56,3.25,0.04,1,1,0,0,0,0,0,0,11.11,0.0,0.0,0.0,3972865,Milano 2
o o l e r,Red,8.5,-1,0,12,35,12,17,11,21,53,2,16,138,15,57,359,1.24,12.5,0.0,5,10,0,2.92,4.82,0.15,0,6,3,1,0,2,1,2,50.0,33.33,18.18,18.18,3972865,Milano 2
DEAD NAN,Red,8.5,-1,2,13,121,11,11,8,12,42,6,16,98,0,38,359,1.09,37.5,15.38,0,4,0,9.31,5.25,0.12,3,3,0,0,0,3,1,3,23.08,0.0,37.5,37.5,3972865,Milano 2
Curry,Red,8.0,1,1,9,27,8,11,15,17,106,3,14,96,0,38,202,1.55,21.43,11.11,3,2,0,3.0,7.07,0.52,0,4,1,0,0,6,2,9,44.44,0.0,40.0,60.0,3972868,A Flaccid Type Map
ObliqueOwl,Red,8.0,1,1,12,48,10,11,2,5,32,1,14,112,0,44,202,0.45,7.14,8.33,1,3,1,4.0,16.0,0.16,0,5,3,1,0,0,1,0,41.67,33.33,0.0,0.0,3972868,A Flaccid Type Map
DAD.,Blue,8.0,-1,0,6,18,6,7,5,5,96,1,14,78,0,30,211,0.71,7.14,0.0,1,0,0,3.0,19.2,0.45,0,1,3,1,0,3,0,2,16.67,33.33,60.0,40.0,3972868,A Flaccid Type Map
Kei Yonagi,Red,8.0,1,2,17,84,15,15,3,7,22,3,14,96,0,38,202,0.47,21.43,11.76,0,4,0,4.94,7.33,0.11,1,7,1,0,0,1,0,0,41.18,0.0,33.33,0.0,3972868,A Flaccid Type Map
HELEN KELLER,Blue,8.0,-1,0,14,90,14,18,10,14,38,2,14,108,0,42,211,0.78,14.29,0.0,4,4,0,6.43,3.8,0.18,1,6,0,0,0,4,1,3,42.86,0.0,40.0,30.0,3972868,A Flaccid Type Map
danp,Blue,8.0,-1,3,12,66,9,10,14,14,37,3,14,85,0,34,211,1.4,21.43,25.0,1,0,0,5.5,2.64,0.18,0,2,1,0,0,3,0,4,16.67,0.0,21.43,28.57,3972868,A Flaccid Type Map
Nilus,Blue,8.0,-1,1,8,28,7,12,13,13,116,1,14,62,0,24,211,1.08,7.14,12.5,5,0,0,3.5,8.92,0.55,0,4,0,0,0,8,1,9,50.0,0.0,61.54,69.23,3972868,A Flaccid Type Map
Junoon,Red,8.0,1,1,11,52,10,11,16,16,66,0,14,95,0,38,202,1.45,0.0,9.09,1,0,0,4.73,4.12,0.33,0,3,3,1,0,6,0,8,27.27,33.33,37.5,50.0,3972868,A Flaccid Type Map
BarryBerkman,Blue,8.0,-1,0,4,60,4,10,9,11,56,3,14,43,5,17,357,1.1,21.43,0.0,6,2,0,15.0,6.22,0.16,1,1,0,0,0,2,0,1,25.0,0.0,22.22,11.11,3972871,Haste
metalhead,Blue,8.0,-1,0,11,70,11,16,9,10,44,4,14,72,5,29,357,0.62,28.57,0.0,5,1,0,6.36,4.89,0.12,0,2,1,0,0,3,0,4,18.18,0.0,33.33,44.44,3972871,Haste
PuyoPuyo,Red,8.0,1,1,9,100,7,9,12,12,16,1,14,60,0,24,402,1.33,7.14,11.11,2,0,1,11.11,1.33,0.04,2,1,1,1,0,0,0,1,11.11,100.0,0.0,8.33,3972871,Haste
Vedic D,Red,8.0,1,0,7,122,7,9,8,9,5,2,14,51,0,20,402,1.0,14.29,0.0,2,1,0,17.43,0.62,0.01,2,1,0,0,0,1,0,2,14.29,0.0,12.5,25.0,3972871,Haste
SoulSauce,Blue,8.0,-1,0,10,134,10,12,2,2,2,1,14,77,0,30,357,0.17,7.14,0.0,2,0,0,13.4,1.0,0.01,2,2,2,1,0,0,0,0,20.0,50.0,0.0,0.0,3972871,Haste
Israel Lives,Blue,8.0,-1,0,15,138,15,16,1,1,0,0,14,85,0,34,357,0.06,0.0,0.0,1,0,0,9.2,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972871,Haste
FFFlier,Red,8.0,1,0,4,14,4,9,11,11,20,0,14,49,0,18,402,1.22,0.0,0.0,5,0,0,3.5,1.82,0.05,0,3,0,0,0,3,0,5,75.0,0.0,27.27,45.45,3972871,Haste
TestTickle,Red,8.0,1,0,6,121,6,9,8,11,7,3,14,35,5,15,402,1.22,21.43,0.0,3,3,0,20.17,0.88,0.02,3,0,0,0,0,1,0,2,0.0,0.0,12.5,25.0,3972871,Haste
CT Crunch,Blue,9.1,1,2,14,83,12,15,3,8,13,4,24,93,0,36,279,0.53,16.67,14.29,3,5,0,5.93,4.33,0.05,1,5,4,2,0,0,0,0,35.71,50.0,0.0,0.0,3972872,Pilot 3
lizzey,Blue,9.1,1,1,6,73,5,10,21,25,88,3,24,46,0,18,279,2.5,12.5,16.67,5,4,0,12.17,4.19,0.32,2,2,1,0,0,6,1,6,33.33,0.0,28.57,28.57,3972872,Pilot 3
TheYoungWolf,Blue,9.1,1,0,11,48,11,12,5,5,48,2,24,90,0,36,279,0.42,8.33,0.0,1,0,0,4.36,9.6,0.17,0,2,0,0,0,1,0,0,18.18,0.0,20.0,0.0,3972872,Pilot 3
Squish,Red,9.1,-1,0,8,42,8,14,12,12,19,1,24,80,0,32,322,0.86,4.17,0.0,6,0,0,5.25,1.58,0.06,0,3,1,0,0,4,1,4,37.5,0.0,33.33,33.33,3972872,Pilot 3
BallsToYou.,Red,9.1,-1,1,13,160,12,14,9,9,23,4,24,78,0,30,322,0.64,16.67,7.69,2,0,0,12.31,2.56,0.07,3,2,0,0,0,3,0,3,15.38,0.0,33.33,33.33,3972872,Pilot 3
LiddiLidd,Red,9.1,-1,0,6,28,6,12,9,11,60,3,24,40,0,16,322,0.92,12.5,0.0,6,2,0,4.67,6.67,0.19,0,1,2,1,0,3,0,3,16.67,50.0,33.33,33.33,3972872,Pilot 3
Sir Cle Jerk,Blue,9.1,1,1,11,118,10,14,4,4,23,2,24,96,0,38,279,0.29,8.33,9.09,4,0,0,10.73,5.75,0.08,1,2,2,0,1,1,0,1,18.18,0.0,25.0,25.0,3972872,Pilot 3
rc,Red,9.1,-1,2,10,49,8,15,4,6,28,5,24,42,0,16,322,0.4,20.83,20.0,7,2,0,4.9,7.0,0.09,0,2,1,0,0,0,0,0,20.0,0.0,0.0,0.0,3972872,Pilot 3
HammerTime,Red,8.0,-2,1,10,73,9,12,9,12,47,2,14,91,0,36,320,1.0,14.29,10.0,3,3,0,7.3,5.22,0.15,1,1,0,0,0,3,0,3,10.0,0.0,33.33,33.33,3972874,Thicket 2
ObliqueOwl,Red,8.0,-2,1,14,104,13,15,9,12,16,2,14,97,0,38,320,0.8,14.29,7.14,2,3,0,7.43,1.78,0.05,1,4,1,1,0,2,1,2,28.57,100.0,22.22,22.22,3972874,Thicket 2
Junoon,Red,8.0,-2,0,14,83,13,15,15,15,27,0,14,106,0,42,320,1.0,0.0,0.0,2,0,1,5.93,1.8,0.08,1,6,2,0,0,4,0,6,42.86,0.0,26.67,40.0,3972874,Thicket 2
Curry,Red,8.0,-2,0,9,48,9,10,8,8,55,2,14,110,0,44,320,0.8,14.29,0.0,1,0,0,5.33,6.88,0.17,0,2,2,2,0,3,0,5,22.22,100.0,37.5,62.5,3972874,Thicket 2
HELEN KELLER,Blue,8.0,2,1,9,63,8,9,14,20,56,5,14,100,0,40,308,2.22,35.71,11.11,1,6,0,7.0,4.0,0.18,0,3,0,0,1,5,0,6,33.33,0.0,35.71,42.86,3972874,Thicket 2
Kei Yonagi,Blue,8.0,2,2,15,92,13,13,8,8,16,0,14,105,0,42,308,0.62,0.0,13.33,0,0,0,6.13,2.0,0.05,1,3,1,0,0,2,0,2,20.0,0.0,25.0,25.0,3972874,Thicket 2
danp,Blue,8.0,2,0,12,77,12,15,10,12,37,1,14,77,0,30,308,0.8,7.14,0.0,3,2,0,6.42,3.7,0.12,1,4,1,0,0,2,0,1,33.33,0.0,20.0,10.0,3972874,Thicket 2
Nilus,Blue,8.0,2,1,9,88,8,10,12,12,89,2,14,91,0,36,308,1.2,14.29,11.11,2,0,0,9.78,7.42,0.29,2,2,0,0,0,3,1,4,22.22,0.0,25.0,33.33,3972874,Thicket 2
HammerTime,Red,0.9,0,0,0,0,0,0,2,2,39,0,0,5,5,3,2,0.0,0.0,0.0,0,0,0,0.0,19.5,19.5,0,0,0,0,0,2,0,2,0.0,0.0,100.0,100.0,3972875,Combine
Curry,Blue,0.9,0,0,1,1,1,1,1,1,8,0,0,5,0,2,37,1.0,0.0,0.0,0,0,0,1.0,8.0,0.22,0,1,0,0,0,0,0,1,100.0,0.0,0.0,100.0,3972875,Combine
danp,Red,0.9,0,0,1,33,1,1,0,0,2,0,0,5,0,2,2,0.0,0.0,0.0,0,0,0,33.0,0.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972875,Combine
Messi,Blue,0.9,0,0,0,0,0,0,1,1,8,0,0,0,5,1,37,0.0,0.0,0.0,0,0,0,0.0,8.0,0.22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972875,Combine
ObliqueOwl,Red,0.9,0,0,1,4,1,1,0,0,3,0,0,5,0,2,2,0.0,0.0,0.0,0,0,0,4.0,0.0,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972875,Combine
Kei Yonagi,Blue,0.9,0,0,2,1,2,2,0,0,0,0,0,5,10,4,37,0.0,0.0,0.0,0,0,0,0.5,0.0,0.0,0,2,0,0,0,0,0,0,100.0,0.0,0.0,0.0,3972875,Combine
DAD.,Blue,0.3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,37,0.0,0.0,0.0,0,0,0,0.0,0.0,0.19,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972875,Combine
Junoon,Red,0.9,0,0,0,0,0,0,1,1,22,0,0,5,0,2,2,0.0,0.0,0.0,0,0,0,0.0,22.0,11.0,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,3972875,Combine
PuyoPuyo,Blue,8.0,-3,1,12,47,11,14,11,12,56,0,14,106,20,46,340,0.86,0.0,8.33,3,1,0,3.92,5.09,0.16,0,4,2,2,0,2,0,2,33.33,100.0,18.18,18.18,3972876,Sardonica
Vedic D,Red,8.0,3,1,10,102,9,15,11,20,37,3,14,107,20,46,301,1.33,21.43,10.0,6,9,0,10.2,3.36,0.12,2,3,1,0,0,2,0,5,30.0,0.0,18.18,45.45,3972876,Sardonica
metalhead,Blue,8.0,-3,0,10,58,10,14,12,13,42,3,14,111,25,49,340,0.93,21.43,0.0,4,1,0,5.8,3.5,0.12,1,5,2,1,0,4,0,7,50.0,50.0,33.33,58.33,3972876,Sardonica
TestTickle,Blue,8.0,-3,0,13,101,13,18,7,18,5,3,14,77,15,33,340,1.0,21.43,0.0,5,11,0,7.77,0.71,0.01,0,2,2,0,0,2,0,2,15.38,0.0,28.57,28.57,3972876,Sardonica
SomeBall41,Red,8.0,3,1,10,79,9,10,20,20,94,0,14,95,10,40,301,2.0,0.0,10.0,1,0,0,7.9,4.7,0.31,0,1,2,1,0,8,0,7,10.0,50.0,40.0,35.0,3972876,Sardonica
SoulSauce,Blue,8.0,-3,0,15,95,15,17,5,5,2,0,14,99,0,38,340,0.29,0.0,0.0,2,0,0,6.33,0.4,0.01,1,5,1,1,0,1,0,2,33.33,100.0,20.0,40.0,3972876,Sardonica
supergremlin,Red,8.0,3,1,10,88,9,12,11,11,55,1,14,81,30,38,301,0.92,7.14,10.0,3,0,0,8.8,5.0,0.18,0,2,2,1,1,4,1,4,20.0,50.0,36.36,36.36,3972876,Sardonica
PotatoPotato,Red,8.0,3,1,10,71,9,12,7,11,20,4,14,100,0,40,301,0.92,28.57,10.0,3,4,0,7.1,2.86,0.07,0,3,1,1,0,2,1,2,30.0,100.0,28.57,28.57,3972876,Sardonica
BallsToYou.,Blue,8.0,2,1,12,78,11,12,11,15,14,2,14,83,10,34,286,1.25,14.29,8.33,1,4,0,6.5,1.27,0.05,0,4,1,0,0,2,0,1,33.33,0.0,18.18,9.09,3972879,Centenaria
LiddiLidd,Blue,8.0,2,3,10,94,7,8,10,13,61,2,14,49,5,19,286,1.62,14.29,30.0,1,3,0,9.4,6.1,0.21,1,3,2,1,0,3,0,3,30.0,50.0,30.0,30.0,3972879,Centenaria
Sir Cle Jerk,Red,8.0,-2,0,5,58,5,10,11,15,105,0,14,77,10,32,266,1.5,0.0,0.0,5,4,0,11.6,9.55,0.39,1,2,1,1,0,5,0,4,40.0,100.0,45.45,36.36,3972879,Centenaria
Squish,Blue,8.0,2,1,9,53,7,13,6,9,31,2,14,72,5,29,286,0.69,14.29,11.11,6,3,1,5.89,5.17,0.11,1,2,0,0,0,2,0,2,22.22,0.0,33.33,33.33,3972879,Centenaria
rc,Red,8.0,-2,2,15,78,13,16,4,5,22,1,14,97,10,40,266,0.31,7.14,13.33,3,1,0,5.2,5.5,0.08,0,6,2,1,0,1,0,1,40.0,50.0,25.0,25.0,3972879,Centenaria
o o l e r,Red,8.0,-2,0,8,60,8,12,11,12,89,3,14,99,20,42,266,1.0,21.43,0.0,4,1,0,7.5,8.09,0.33,1,1,1,0,0,3,0,4,12.5,0.0,27.27,36.36,3972879,Centenaria
DEAD NAN,Blue,8.0,2,0,6,41,6,11,12,12,53,3,14,73,15,31,286,1.09,21.43,0.0,5,0,0,6.83,4.42,0.19,1,2,0,0,0,4,0,3,33.33,0.0,33.33,25.0,3972879,Centenaria
CT Crunch,Red,8.0,-2,1,15,90,13,13,4,6,4,1,14,128,10,52,266,0.46,7.14,6.67,0,2,1,6.0,1.0,0.02,1,3,0,0,0,2,0,1,20.0,0.0,50.0,25.0,3972879,Centenaria
Messi,Red,8.0,2,2,8,52,6,8,12,12,82,2,14,87,20,38,275,1.5,14.29,25.0,2,0,0,6.5,6.83,0.3,0,3,2,0,1,5,1,4,37.5,0.0,41.67,33.33,3972882,Combine
Junoon,Blue,8.0,-2,1,12,63,10,13,12,15,44,5,14,97,15,41,286,1.15,35.71,8.33,3,3,1,5.25,3.67,0.15,0,4,3,0,0,4,2,4,33.33,0.0,33.33,33.33,3972882,Combine
Curry,Blue,8.0,-2,1,16,79,15,18,7,7,25,2,14,100,5,41,286,0.39,14.29,6.25,3,0,0,4.94,3.57,0.09,0,4,3,2,0,3,1,4,25.0,66.67,42.86,57.14,3972882,Combine
d0pe,Red,8.0,2,0,5,9,5,9,20,20,72,0,14,81,15,35,275,2.22,0.0,0.0,4,0,0,1.8,3.6,0.26,0,2,1,1,0,6,3,7,40.0,100.0,30.0,35.0,3972882,Combine
ObliqueOwl,Red,8.0,2,3,15,128,11,13,11,13,21,3,14,75,10,32,275,1.0,21.43,20.0,2,2,1,8.53,1.91,0.08,2,4,1,0,0,5,0,4,26.67,0.0,45.45,36.36,3972882,Combine
danp,Red,8.0,2,2,11,97,9,11,4,11,12,2,14,99,15,41,275,1.0,14.29,18.18,2,7,0,8.82,3.0,0.04,2,3,1,0,0,1,0,1,27.27,0.0,25.0,25.0,3972882,Combine
Porps,Blue,8.0,-2,0,9,37,9,13,8,13,84,0,14,96,20,42,286,1.0,0.0,0.0,4,5,0,4.11,10.5,0.29,0,3,2,0,0,4,0,5,33.33,0.0,50.0,62.5,3972882,Combine
Nilus,Blue,8.0,-2,3,16,96,13,17,4,5,18,0,14,102,10,42,286,0.29,0.0,18.75,4,1,0,6.0,4.5,0.06,1,6,4,3,1,1,0,1,37.5,75.0,25.0,25.0,3972882,Combine
CT Crunch,Blue,8.0,3,3,16,86,13,16,6,6,10,2,14,68,15,29,297,0.38,14.29,18.75,3,0,0,5.38,1.67,0.03,0,4,1,1,0,2,0,2,25.0,100.0,33.33,33.33,3972884,Willow 2
mc,Blue,8.0,3,0,8,50,7,8,11,14,57,4,14,71,10,30,297,1.75,28.57,0.0,1,3,1,6.25,5.18,0.19,1,4,1,1,0,3,0,2,50.0,100.0,27.27,18.18,3972884,Willow 2
BallsToYou.,Red,8.0,-3,0,10,134,10,12,7,7,49,2,14,77,15,33,282,0.58,14.29,0.0,2,0,0,13.4,7.0,0.17,3,1,1,0,0,4,1,5,10.0,0.0,57.14,71.43,3972884,Willow 2
Sir Cle Jerk,Blue,8.0,3,2,11,92,9,9,6,7,34,1,14,65,10,28,297,0.78,7.14,18.18,0,1,0,8.36,5.67,0.11,1,4,1,0,0,0,1,2,36.36,0.0,0.0,33.33,3972884,Willow 2
D Rek,Red,8.0,-3,2,8,71,6,7,16,17,40,2,14,79,0,30,282,2.43,14.29,25.0,1,1,0,8.88,2.5,0.14,1,1,1,0,0,3,0,2,12.5,0.0,18.75,12.5,3972884,Willow 2
LiddiLidd,Blue,8.0,3,2,10,54,8,9,9,9,72,0,14,88,0,34,297,1.0,0.0,20.0,1,0,0,5.4,8.0,0.24,0,2,3,2,0,1,2,1,20.0,66.67,11.11,11.11,3972884,Willow 2
rc,Red,8.0,-3,2,11,42,9,10,12,12,52,3,14,94,10,38,282,1.2,21.43,18.18,1,0,0,3.82,4.33,0.18,0,3,0,0,0,5,0,6,27.27,0.0,41.67,50.0,3972884,Willow 2
Squish,Red,8.0,-3,0,8,50,7,13,2,2,28,0,14,84,5,33,282,0.15,0.0,0.0,6,0,1,6.25,14.0,0.1,0,1,0,0,0,1,0,2,12.5,0.0,50.0,100.0,3972884,Willow 2
JukeOfEarl,Red,4.3,0,1,4,41,3,7,0,2,2,2,14,35,0,14,394,0.29,14.29,25.0,4,2,0,10.25,0.0,0.01,1,1,0,0,0,0,0,0,25.0,0.0,0.0,0.0,3972885,Haste
PuyoPuyo,Red,8.0,2,1,10,129,9,12,8,8,21,0,14,66,2,26,394,0.67,0.0,10.0,3,0,0,12.9,2.62,0.05,2,1,1,1,0,0,1,3,10.0,100.0,0.0,37.5,3972885,Haste
glizzy23,Blue,8.0,-2,1,6,79,5,8,10,10,24,1,14,87,5,35,393,1.25,7.14,16.67,3,0,0,13.17,2.4,0.06,1,1,1,1,1,1,0,1,16.67,100.0,10.0,10.0,3972885,Haste
metalhead,Blue,8.0,-2,0,8,63,7,13,5,6,11,1,14,61,2,24,393,0.46,7.14,0.0,6,1,1,7.88,2.2,0.03,1,1,0,0,0,2,0,2,12.5,0.0,40.0,40.0,3972885,Haste
Gavi,Blue,8.0,-2,1,11,193,10,11,3,6,5,5,14,61,0,24,393,0.55,35.71,9.09,1,3,0,17.55,1.67,0.01,4,2,1,1,0,0,0,0,18.18,100.0,0.0,0.0,3972885,Haste
rollingstone,Red,8.0,2,1,12,103,10,12,5,7,4,4,14,75,0,30,394,0.58,28.57,8.33,2,2,1,8.58,0.8,0.01,1,1,1,0,0,1,0,2,8.33,0.0,20.0,40.0,3972885,Haste
SomeBall41,Red,8.0,2,2,8,120,6,7,11,11,31,0,14,60,5,25,394,1.57,0.0,25.0,1,0,0,15.0,2.82,0.08,1,2,0,0,0,3,0,4,25.0,0.0,27.27,36.36,3972885,Haste
supergremlin,Blue,8.0,-2,1,5,59,4,4,6,6,31,1,14,45,0,18,393,1.5,7.14,20.0,0,0,0,11.8,5.17,0.08,1,0,0,0,0,1,0,2,0.0,0.0,16.67,33.33,3972885,Haste
Squeeb,Red,0.9,-1,0,2,12,1,1,2,2,0,0,0,10,0,4,47,2.0,0.0,0.0,0,0,1,6.0,0.0,0.0,0,1,0,0,0,0,0,0,50.0,0.0,0.0,0.0,3972887,Sardonica
greenfish,Red,0.9,-1,0,1,6,1,1,0,0,1,0,0,10,5,5,47,0.0,0.0,0.0,0,0,0,6.0,0.0,0.02,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3972887,Sardonica
