Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
white,48.1,7,9,62,433,52,69,40,47,274,4,88,409,50,172,1517,0.68,4.55,14.52,17,7,1,6.98,6.85,0.18,5,16,2,0,2,12,2,15,25.81,0.0,30.0,37.5,0.15,0.19,1.29,9.0,1.08,1.43,0.83,0.98,5.7,0.08
WhiteBallker,55.599999999999994,-13,3,55,481,51,71,66,82,334,9,99,509,111,219,2473,1.15,9.09,5.45,20,16,1,8.75,5.06,0.14,9,15,12,5,0,15,1,18,27.27,41.67,22.73,27.27,-0.23,0.05,0.99,8.65,0.92,1.28,1.19,1.47,6.01,0.16
Wilma,271.9,-36,47,437,3931,383,467,277,353,555,80,478,2661,279,1097,10916,0.76,16.74,10.76,84,76,7,9.0,2.0,0.05,47,71,35,12,10,52,10,73,16.25,34.29,18.77,26.35,-0.13,0.17,1.61,14.46,1.41,1.72,1.02,1.3,2.04,0.29
WinCtrlShftB,18.8,3,2,15,99,12,25,15,16,58,4,41,145,15,61,764,0.64,9.76,13.33,13,1,1,6.6,3.87,0.08,1,3,1,0,0,2,2,3,20.0,0.0,13.33,20.0,0.16,0.11,0.8,5.27,0.64,1.33,0.8,0.85,3.09,0.21
Witcher,166.4,-1,15,176,1502,159,217,179,212,1479,41,302,1669,103,670,5641,0.98,13.58,8.52,58,33,2,8.53,8.26,0.26,17,40,13,7,1,54,2,66,22.73,53.85,30.17,36.87,-0.01,0.09,1.06,9.03,0.96,1.3,1.08,1.27,8.89,0.25
woah,5.5,0,0,12,49,12,14,7,7,6,1,10,93,0,36,218,0.5,10.0,0.0,2,0,0,4.08,0.86,0.03,0,6,3,1,0,2,1,3,50.0,33.33,28.57,42.86,0.0,0.0,2.18,8.91,2.18,2.55,1.27,1.27,1.09,0.18
xcv,83.9,11,10,110,913,99,120,64,90,367,24,153,873,103,362,2783,0.75,15.69,9.09,21,26,1,8.3,5.73,0.13,5,24,9,4,2,18,1,23,21.82,44.44,28.12,35.94,0.13,0.12,1.31,10.88,1.18,1.43,0.76,1.07,4.37,0.29
Xtract,8.0,-3,1,8,54,7,9,8,8,24,1,14,59,0,22,307,0.89,7.14,12.5,2,0,0,6.75,3.0,0.08,0,1,2,1,0,1,0,1,12.5,50.0,12.5,12.5,-0.38,0.12,1.0,6.75,0.88,1.12,1.0,1.0,3.0,0.12
Xx360NoSwagx,68.2,23,11,63,398,52,75,123,147,842,22,124,611,87,253,2014,1.96,17.74,17.46,23,24,0,6.32,6.85,0.42,3,14,7,4,2,51,7,57,22.22,57.14,41.46,46.34,0.34,0.16,0.92,5.84,0.76,1.1,1.8,2.16,12.35,0.32
yawn,233.1,-3,15,182,1292,167,243,373,426,2453,44,426,1932,50,758,7041,1.75,10.33,8.24,76,53,0,7.1,6.58,0.35,14,52,29,9,0,139,20,150,28.57,31.03,37.27,40.21,-0.01,0.06,0.78,5.54,0.72,1.04,1.6,1.83,10.52,0.19
yippie,50.9,-3,10,88,539,76,101,57,80,175,9,90,572,90,242,1779,0.79,10.0,11.36,25,23,2,6.12,3.07,0.1,5,25,13,6,0,14,3,21,28.41,46.15,24.56,36.84,-0.06,0.2,1.73,10.59,1.49,1.98,1.12,1.57,3.44,0.18
yiss,16.1,-2,0,17,80,17,22,20,23,102,4,29,154,0,60,518,1.05,13.79,0.0,5,3,0,4.71,5.1,0.2,0,4,2,1,0,5,0,5,23.53,50.0,25.0,25.0,-0.12,0.0,1.06,4.97,1.06,1.37,1.24,1.43,6.34,0.25
Yo YoYo,237.2,35,31,383,2995,349,410,298,335,1295,42,420,2593,273,1064,9322,0.82,10.0,8.09,61,37,3,7.82,4.35,0.14,31,87,42,15,3,82,18,96,22.72,35.71,27.52,32.21,0.15,0.13,1.61,12.63,1.47,1.73,1.26,1.41,5.46,0.18
Youareyou,10.1,3,1,15,109,14,18,4,9,11,2,16,96,0,38,473,0.5,12.5,6.67,4,5,0,7.27,2.75,0.02,0,3,0,0,0,1,1,1,20.0,0.0,25.0,25.0,0.3,0.1,1.49,10.79,1.39,1.78,0.4,0.89,1.09,0.2
yumad2.0,24.4,9,7,29,198,22,27,30,40,213,4,51,266,128,129,767,1.48,7.84,24.14,5,10,0,6.83,7.1,0.28,2,5,3,2,2,10,2,11,17.24,66.67,33.33,36.67,0.37,0.29,1.19,8.11,0.9,1.11,1.23,1.64,8.73,0.16
Zeke,18.0,5,1,18,247,15,21,11,15,21,7,38,160,45,73,779,0.71,18.42,5.56,6,4,2,13.72,1.91,0.03,3,3,2,2,0,0,1,2,16.67,100.0,0.0,18.18,0.28,0.06,1.0,13.72,0.83,1.17,0.61,0.83,1.17,0.39
Zoltan Mesko,137.1,-3,9,140,1005,131,158,167,196,859,31,249,1346,106,550,5332,1.24,12.45,6.43,27,29,0,7.18,5.14,0.16,11,28,16,11,0,41,8,47,20.0,68.75,24.55,28.14,-0.02,0.07,1.02,7.33,0.96,1.15,1.22,1.43,6.27,0.23
||||||||||||,859.6,2,160,1683,9911,1514,1778,875,1079,1579,167,1578,11327,585,4565,28554,0.61,10.58,9.51,264,204,9,5.89,1.8,0.06,69,481,173,58,17,169,37,236,28.58,33.53,19.31,26.97,0.0,0.19,1.96,11.53,1.76,2.07,1.02,1.26,1.84,0.19
~,104.2,9,4,72,306,68,100,254,280,1309,22,191,833,55,335,2751,2.8,11.52,5.56,32,26,0,4.25,5.15,0.48,1,32,12,2,2,110,18,114,44.44,16.67,43.31,44.88,0.09,0.04,0.69,2.94,0.65,0.96,2.44,2.69,12.56,0.21
