Player,Team,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,matchId,mapName
gspoon,Red,0.9,0,0,0,0,0,0,0,0,22,0,0,0,0,0,10,0.0,0.0,0.0,0,0,0,0.0,0.0,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3973543,Audacity 2
mex,Blue,0.9,0,0,0,0,0,0,5,5,7,0,0,5,0,2,19,0.0,0.0,0.0,0,0,0,0.0,1.4,0.37,0,0,0,0,0,1,0,2,0.0,0.0,20.0,40.0,3973543,Audacity 2
Chritt,Blue,0.9,0,0,1,0,1,1,1,1,10,0,0,5,0,2,19,1.0,0.0,0.0,0,0,0,0.0,10.0,0.53,0,1,0,0,0,0,0,0,100.0,0.0,0.0,0.0,3973543,Audacity 2
baIl-E,Red,0.9,0,0,3,11,3,3,0,0,0,0,0,15,0,6,10,0.0,0.0,0.0,0,0,0,3.67,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3973543,Audacity 2
knight_,Red,0.9,0,0,2,7,2,2,0,0,0,0,0,25,0,10,10,0.0,0.0,0.0,0,0,0,3.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3973543,Audacity 2
Porps,Red,0.9,0,0,1,1,1,1,1,1,21,0,0,5,0,2,10,1.0,0.0,0.0,0,0,0,1.0,21.0,2.1,0,1,0,0,0,1,0,1,100.0,0.0,100.0,100.0,3973543,Audacity 2
Korgmonkey,Blue,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0.0,0.0,0.0,0,0,0,0.0,0.0,0.05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3973543,Audacity 2
Sam-,Blue,0.9,0,0,1,10,0,0,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0,0,1,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3973543,Audacity 2
Hellball2079,Red,8.0,2,1,11,116,10,14,7,8,10,2,21,118,0,46,338,0.57,9.52,9.09,4,1,0,10.55,1.43,0.03,1,1,0,0,0,1,1,1,9.09,0.0,14.29,14.29,3973544,Nuke
Yo YoYo,Red,8.0,2,0,9,108,9,11,8,8,58,3,21,70,0,28,338,0.73,14.29,0.0,2,0,0,12.0,7.25,0.17,2,3,3,2,0,2,0,2,33.33,66.67,25.0,25.0,3973544,Nuke
metalhead,Red,8.0,2,0,7,58,7,11,11,12,57,2,21,55,0,22,338,1.09,9.52,0.0,4,1,0,8.29,5.18,0.17,0,0,0,0,0,3,1,3,0.0,0.0,27.27,27.27,3973544,Nuke
nej,Blue,8.0,-2,0,14,93,14,16,10,13,10,3,21,80,0,32,392,0.81,14.29,0.0,2,3,0,6.64,1.0,0.03,1,3,3,1,0,1,0,1,21.43,33.33,10.0,10.0,3973544,Nuke
SphinctrSlyr,Blue,8.0,-2,0,6,40,5,10,10,13,20,4,21,85,0,34,392,1.3,19.05,0.0,5,3,1,6.67,2.0,0.05,0,0,0,0,0,1,0,1,0.0,0.0,10.0,10.0,3973544,Nuke
Euler,Red,8.0,2,1,9,110,8,11,12,12,24,2,21,55,0,22,338,1.09,9.52,11.11,3,0,0,12.22,2.0,0.07,2,1,0,0,1,2,0,4,11.11,0.0,16.67,33.33,3973544,Nuke
Duckquack,Blue,8.0,-2,0,11,116,11,14,10,10,11,2,21,80,0,32,392,0.71,9.52,0.0,3,0,0,10.55,1.1,0.03,1,2,1,0,0,2,0,3,18.18,0.0,20.0,30.0,3973544,Nuke
AVP,Blue,8.0,-2,0,12,89,12,12,4,6,17,3,21,86,0,34,392,0.5,14.29,0.0,0,2,0,7.42,4.25,0.04,0,3,0,0,0,1,0,1,25.0,0.0,25.0,25.0,3973544,Nuke
tnevlos,Blue,8.0,3,2,12,65,10,11,11,12,37,2,14,121,35,55,269,1.09,14.29,16.67,1,1,0,5.42,3.36,0.14,0,1,1,0,1,2,0,2,8.33,0.0,18.18,18.18,3973545,Asida
SleepyBoi,Red,8.0,-3,0,14,78,14,15,12,14,48,0,14,133,10,54,260,0.93,0.0,0.0,1,2,0,5.57,4.0,0.18,0,3,1,0,0,3,1,4,21.43,0.0,25.0,33.33,3973545,Asida
Pickle Ball,Blue,8.0,3,0,13,49,12,14,8,10,27,3,14,102,20,44,269,0.71,21.43,0.0,2,2,1,3.77,3.38,0.1,0,6,1,0,0,0,0,2,46.15,0.0,0.0,25.0,3973545,Asida
Tyler Durden,Red,8.0,-3,0,9,50,8,14,10,10,82,0,14,104,30,46,260,0.71,0.0,0.0,6,0,1,5.56,8.2,0.32,0,3,0,0,0,3,0,3,33.33,0.0,30.0,30.0,3973545,Asida
Toidi,Red,8.0,-3,2,14,99,12,14,10,11,40,1,14,99,20,42,260,0.79,7.14,14.29,2,1,0,7.07,4.0,0.15,1,2,0,0,0,7,0,6,14.29,0.0,70.0,60.0,3973545,Asida
BallsToYou.,Blue,8.0,3,2,13,74,11,12,11,18,25,5,14,64,25,29,269,1.5,35.71,15.38,1,7,0,5.69,2.27,0.09,1,5,1,0,0,3,1,4,38.46,0.0,27.27,36.36,3973545,Asida
rai,Red,8.0,-3,1,7,42,6,15,10,11,53,1,14,98,25,43,260,0.73,7.14,14.29,9,1,0,6.0,5.3,0.2,0,1,0,0,0,1,0,4,14.29,0.0,10.0,40.0,3973545,Asida
LogisticMap,Blue,8.0,3,2,12,72,10,12,10,14,64,2,14,102,0,40,269,1.17,14.29,16.67,2,4,0,6.0,6.4,0.24,0,3,3,2,0,4,0,6,25.0,66.67,40.0,60.0,3973545,Asida
snaxolotl,Red,8.1,-1,1,15,125,14,14,3,7,6,3,14,107,0,42,332,0.5,21.43,6.67,0,4,0,8.33,2.0,0.02,1,1,0,0,0,0,0,1,6.67,0.0,0.0,33.33,3973547,Combine
xcv,Blue,8.1,1,0,8,109,8,10,9,10,48,5,14,55,25,27,307,1.0,35.71,0.0,2,1,0,13.62,5.33,0.16,1,1,1,1,0,4,0,3,12.5,100.0,44.44,33.33,3973547,Combine
Kep,Blue,8.1,1,1,4,65,2,3,17,23,75,1,14,71,30,34,307,7.67,7.14,25.0,1,6,1,16.25,4.41,0.24,1,0,0,0,0,4,0,4,0.0,0.0,23.53,23.53,3973547,Combine
Ragnar,Blue,8.1,1,0,11,48,11,13,9,9,33,0,14,77,19,33,307,0.69,0.0,0.0,2,0,0,4.36,3.67,0.11,0,3,0,0,0,0,1,1,27.27,0.0,0.0,11.11,3973547,Combine
MDK,Red,8.1,-1,1,12,81,11,13,5,7,8,1,14,107,45,51,332,0.54,7.14,8.33,2,2,0,6.75,1.6,0.02,0,1,0,0,0,0,0,0,8.33,0.0,0.0,0.0,3973547,Combine
AJ.,Red,8.1,-1,0,10,54,10,15,19,19,29,1,14,83,5,33,332,1.27,7.14,0.0,5,0,0,5.4,1.53,0.09,0,3,2,0,0,4,1,7,30.0,0.0,21.05,36.84,3973547,Combine
Wilma,Blue,8.1,1,2,12,110,10,12,8,11,10,0,14,67,35,33,307,0.92,0.0,16.67,2,3,0,9.17,1.25,0.03,0,0,1,0,0,0,0,2,0.0,0.0,0.0,25.0,3973547,Combine
Ann with a E,Red,8.1,-1,0,8,47,8,13,4,5,37,3,14,57,35,29,332,0.38,21.43,0.0,5,1,0,5.88,9.25,0.11,0,3,0,0,0,0,0,0,37.5,0.0,0.0,0.0,3973547,Combine
AppleJukes,Red,8.0,-4,0,6,52,6,13,6,11,61,0,14,78,53,40,286,0.85,0.0,0.0,7,5,0,8.67,10.17,0.21,0,0,0,0,0,1,0,2,0.0,0.0,16.67,33.33,3973549,Asida
FlyingV,Blue,8.0,4,4,16,112,11,13,7,12,38,2,14,50,20,24,300,0.92,14.29,25.0,2,5,1,7.0,5.43,0.13,0,2,0,0,0,0,0,1,12.5,0.0,0.0,14.29,3973549,Asida
Schweddys,Red,8.0,-4,2,11,90,9,13,8,11,39,4,14,62,15,27,286,0.85,28.57,18.18,4,3,0,8.18,4.88,0.14,1,1,1,1,0,3,0,3,9.09,100.0,37.5,37.5,3973549,Asida
RageQuit,Blue,8.0,4,1,8,73,7,12,7,10,63,0,14,61,28,29,300,0.83,0.0,12.5,5,3,0,9.12,9.0,0.21,0,0,0,0,0,1,1,1,0.0,0.0,14.29,14.29,3973549,Asida
GeeGee,Red,8.0,-4,0,9,100,9,15,6,8,33,0,14,65,40,34,286,0.53,0.0,0.0,6,2,0,11.11,5.5,0.12,2,1,0,0,0,0,0,1,11.11,0.0,0.0,16.67,3973549,Asida
MoGGee,Blue,8.0,4,0,4,54,4,6,10,19,88,3,14,70,25,33,300,3.17,21.43,0.0,2,9,0,13.5,8.8,0.29,1,1,1,1,0,2,2,3,25.0,100.0,20.0,30.0,3973549,Asida
om,Red,7.7,-4,0,9,58,9,16,9,10,31,4,14,94,15,39,286,0.62,28.57,0.0,7,1,0,6.44,3.44,0.11,0,1,1,1,0,2,0,2,11.11,100.0,22.22,22.22,3973549,Asida
aeps002,Blue,8.0,4,1,9,47,8,14,6,6,64,1,14,77,10,32,300,0.43,7.14,11.11,6,0,0,5.22,10.67,0.21,0,3,0,0,0,0,0,0,33.33,0.0,0.0,0.0,3973549,Asida
Chritt,Blue,8.4,-1,0,9,52,9,12,14,16,27,2,16,101,0,40,328,1.33,12.5,0.0,3,2,0,5.78,1.93,0.08,0,4,3,2,0,1,0,1,44.44,66.67,7.14,7.14,3973555,Audacity 2
mex,Red,8.4,1,1,7,76,6,9,17,23,61,4,16,79,0,30,279,2.56,25.0,14.29,3,6,0,10.86,3.59,0.22,1,0,0,0,0,8,0,9,0.0,0.0,47.06,52.94,3973555,Audacity 2
baIl-E,Red,8.4,1,1,10,86,9,15,5,5,49,0,16,75,0,30,279,0.33,0.0,10.0,6,0,0,8.6,9.8,0.18,1,0,1,0,0,1,1,1,0.0,0.0,20.0,20.0,3973555,Audacity 2
Porps,Blue,8.4,-1,1,7,49,6,9,14,18,64,4,16,60,0,24,328,2.0,25.0,14.29,3,4,0,7.0,4.57,0.2,0,0,0,0,0,3,0,4,0.0,0.0,21.43,28.57,3973555,Audacity 2
knight_,Blue,8.4,-1,1,10,67,9,13,4,4,13,0,16,90,0,36,328,0.31,0.0,10.0,4,0,0,6.7,3.25,0.04,0,2,1,0,0,0,0,0,20.0,0.0,0.0,0.0,3973555,Audacity 2
Doris,Blue,8.4,-1,0,13,111,13,14,5,6,25,3,16,88,0,34,328,0.43,18.75,0.0,1,1,0,8.54,5.0,0.08,1,4,2,0,0,2,1,2,30.77,0.0,40.0,40.0,3973555,Audacity 2
rc,Red,8.4,1,0,8,57,8,9,8,10,66,2,16,81,0,32,279,1.11,12.5,0.0,1,2,0,7.12,8.25,0.24,0,3,0,0,0,1,0,2,37.5,0.0,12.5,25.0,3973555,Audacity 2
Sam-,Red,8.4,1,1,16,109,15,15,6,6,15,1,16,83,0,32,279,0.4,6.25,6.25,0,0,0,6.81,2.5,0.05,0,3,0,0,0,0,0,0,18.75,0.0,0.0,0.0,3973555,Audacity 2
gspoon,Blue,8.0,-4,0,7,40,7,9,15,15,99,0,14,90,0,36,269,1.67,0.0,0.0,2,0,0,5.71,6.6,0.37,0,2,1,0,0,6,0,6,28.57,0.0,40.0,40.0,3973557,Oak
snaxolotl,Blue,8.0,-4,0,14,104,14,16,1,3,9,3,14,126,0,50,269,0.19,21.43,0.0,2,2,0,7.43,9.0,0.03,2,4,2,1,0,0,0,0,28.57,50.0,0.0,0.0,3973557,Oak
Ragnar,Blue,8.0,-4,0,6,45,6,10,9,9,36,1,14,57,0,22,269,0.9,7.14,0.0,4,0,0,7.5,4.0,0.13,1,2,0,0,0,2,0,2,33.33,0.0,22.22,22.22,3973557,Oak
xcv,Red,8.0,4,2,10,86,8,8,11,12,53,1,14,52,0,20,295,1.5,7.14,20.0,0,1,0,8.6,4.82,0.18,1,1,1,0,0,5,1,4,10.0,0.0,45.45,36.36,3973557,Oak
AJ.,Blue,8.0,-4,0,14,106,14,14,11,12,62,5,14,108,0,42,269,0.86,35.71,0.0,0,1,0,7.57,5.64,0.23,1,4,2,1,0,4,0,3,28.57,50.0,36.36,27.27,3973557,Oak
Wilma,Red,8.0,4,0,12,92,12,13,8,12,9,2,14,60,0,24,295,0.92,14.29,0.0,1,4,0,7.67,1.12,0.03,1,4,1,0,0,2,1,1,33.33,0.0,25.0,12.5,3973557,Oak
MDK,Red,8.0,4,2,16,84,13,15,9,9,16,2,14,70,0,28,295,0.6,14.29,12.5,2,0,1,5.25,1.78,0.05,0,5,1,0,0,0,0,1,31.25,0.0,0.0,11.11,3973557,Oak
Kep,Red,8.0,4,0,3,7,3,3,13,13,95,0,14,73,0,28,295,4.33,0.0,0.0,0,0,0,2.33,7.31,0.32,0,2,2,0,0,5,0,4,66.67,0.0,38.46,30.77,3973557,Oak
Hellball2079,Blue,8.0,2,3,13,90,10,10,8,8,11,1,14,80,0,32,307,0.8,7.14,23.08,0,0,0,6.92,1.38,0.04,0,3,2,0,0,1,0,2,23.08,0.0,12.5,25.0,3973558,Oak
SphinctrSlyr,Red,8.0,-2,2,15,95,13,15,8,8,53,0,14,90,0,36,276,0.53,0.0,13.33,2,0,0,6.33,6.62,0.19,0,3,2,1,0,1,0,1,20.0,50.0,12.5,12.5,3973558,Oak
josh61616,Blue,8.0,2,2,8,49,6,7,14,18,43,2,14,62,0,24,307,2.57,14.29,25.0,1,4,0,6.12,3.07,0.14,0,2,1,0,0,6,2,7,25.0,0.0,42.86,50.0,3973558,Oak
metalhead,Red,8.0,-2,0,15,54,15,16,10,10,71,2,14,109,0,42,276,0.62,14.29,0.0,1,0,0,3.6,7.1,0.26,0,6,3,3,0,5,0,5,40.0,100.0,50.0,50.0,3973558,Oak
nej,Red,8.0,-2,1,17,93,15,16,6,6,37,0,14,108,0,42,276,0.38,0.0,5.88,1,0,1,5.47,6.17,0.13,1,4,3,0,0,0,1,0,23.53,0.0,0.0,0.0,3973558,Oak
Euler,Blue,8.0,2,1,7,67,6,8,20,20,51,2,14,56,0,22,307,2.5,14.29,14.29,2,0,0,9.57,2.55,0.17,1,3,1,1,0,6,0,6,42.86,100.0,30.0,30.0,3973558,Oak
Ann with a E,Red,8.0,-2,1,10,65,9,10,13,13,95,6,14,97,0,38,276,1.3,42.86,10.0,1,0,0,6.5,7.31,0.34,0,1,1,0,0,8,0,7,10.0,0.0,61.54,53.85,3973558,Oak
RodandoAndo,Blue,8.0,2,0,16,70,15,16,10,10,16,1,14,102,0,40,307,0.62,7.14,0.0,1,0,1,4.38,1.6,0.05,0,7,2,2,0,1,0,2,43.75,100.0,10.0,20.0,3973558,Oak
MaxW,Blue,8.0,3,1,9,76,8,11,6,8,42,4,14,92,20,40,287,0.73,28.57,11.11,3,2,0,8.44,7.0,0.15,1,3,2,2,0,2,1,2,33.33,100.0,33.33,33.33,3973561,OTI MERALD
kyri swirvin,Red,8.0,-3,1,11,104,9,14,4,5,18,0,14,70,10,30,355,0.36,0.0,9.09,5,1,1,9.45,4.5,0.05,1,2,0,0,0,0,0,0,18.18,0.0,0.0,0.0,3973561,OTI MERALD
FlyingV,Blue,8.0,3,1,11,82,10,11,8,11,48,1,14,76,30,36,287,1.0,7.14,9.09,1,3,0,7.45,6.0,0.17,1,3,2,1,0,2,0,2,27.27,50.0,25.0,25.0,3973561,OTI MERALD
JimBobCooter,Red,8.0,-3,0,12,60,12,19,3,6,12,0,14,80,30,38,355,0.32,0.0,0.0,7,3,0,5.0,4.0,0.03,0,4,1,1,0,1,0,1,33.33,100.0,33.33,33.33,3973561,OTI MERALD
NEUhusky,Blue,8.0,3,2,9,68,7,8,12,17,51,2,14,66,15,29,287,2.12,14.29,22.22,1,5,0,7.56,4.25,0.18,0,2,1,0,0,2,0,2,22.22,0.0,16.67,16.67,3973561,OTI MERALD
MoGGee,Blue,8.0,3,0,7,129,6,9,10,12,39,4,14,58,18,25,287,1.33,28.57,0.0,3,2,1,18.43,3.9,0.14,3,0,0,0,0,3,1,3,0.0,0.0,30.0,30.0,3973561,OTI MERALD
Better Mamba,Red,8.0,-3,0,9,62,9,14,9,10,21,2,14,69,20,30,355,0.71,14.29,0.0,5,1,0,6.89,2.33,0.06,1,3,1,0,0,2,0,2,33.33,0.0,22.22,22.22,3973561,OTI MERALD
kmichael,Red,8.0,-3,0,7,61,7,8,13,13,45,1,14,76,25,35,355,1.62,7.14,0.0,1,0,0,8.71,3.46,0.13,1,1,1,0,0,4,0,4,14.29,0.0,30.77,30.77,3973561,OTI MERALD
256,Red,8.1,1,3,13,87,10,13,12,12,59,1,14,101,0,40,271,0.92,7.14,23.08,3,0,0,6.69,4.92,0.22,0,3,3,1,1,4,0,6,23.08,33.33,33.33,50.0,3973562,Transilio 2024
Schweddys,Blue,8.1,-1,0,11,105,11,14,6,8,39,4,14,90,30,42,277,0.57,28.57,0.0,3,2,0,9.55,6.5,0.14,1,3,2,1,0,1,0,5,27.27,50.0,16.67,83.33,3973562,Transilio 2024
Remy,Red,8.1,1,1,6,30,5,12,12,12,102,0,14,58,25,27,271,1.0,0.0,16.67,7,0,0,5.0,8.5,0.38,1,2,3,1,0,3,0,4,33.33,33.33,25.0,33.33,3973562,Transilio 2024
AVP,Blue,8.1,-1,1,11,69,10,12,10,10,29,0,14,55,5,23,277,0.83,0.0,9.09,2,0,0,6.27,2.9,0.1,1,3,2,0,0,2,0,2,27.27,0.0,20.0,20.0,3973562,Transilio 2024
GeeGee,Red,8.1,1,0,9,50,9,12,7,9,40,4,14,65,40,34,271,0.75,28.57,0.0,3,2,0,5.56,5.71,0.15,0,1,0,0,0,1,1,1,11.11,0.0,14.29,14.29,3973562,Transilio 2024
JukeBerallta,Red,8.1,1,0,13,110,13,13,7,13,14,2,14,88,15,37,271,1.0,14.29,0.0,0,6,0,8.46,2.0,0.05,0,1,1,1,0,1,0,1,7.69,100.0,14.29,14.29,3973562,Transilio 2024
VerniSanders,Blue,8.1,-1,1,13,67,12,15,10,12,22,1,14,93,15,39,277,0.8,7.14,7.69,3,2,0,5.15,2.2,0.08,0,3,1,0,0,1,1,3,23.08,0.0,10.0,30.0,3973562,Transilio 2024
11th Cmndmnt,Blue,8.1,-1,1,6,30,5,9,10,10,109,2,14,46,8,19,277,1.11,14.29,16.67,4,0,0,5.0,10.9,0.39,0,0,0,0,0,3,0,4,0.0,0.0,30.0,40.0,3973562,Transilio 2024
Chritt,Red,8.0,1,0,9,68,9,10,5,5,59,1,14,71,15,31,261,0.5,7.14,0.0,1,0,0,7.56,11.8,0.23,1,3,2,1,0,2,0,2,33.33,50.0,40.0,40.0,3973565,Apparition 2023
Rudey,Blue,8.0,-1,0,7,62,7,9,9,10,96,1,14,55,5,23,246,1.11,7.14,0.0,2,1,0,8.86,10.67,0.39,1,2,1,0,0,3,0,3,28.57,0.0,33.33,33.33,3973565,Apparition 2023
baIl-E,Red,8.0,1,0,10,64,10,14,6,6,22,1,14,58,5,23,261,0.43,7.14,0.0,4,0,0,6.4,3.67,0.08,1,1,1,0,0,0,1,1,10.0,0.0,0.0,16.67,3973565,Apparition 2023
mex,Red,8.0,1,0,6,35,6,9,14,21,68,3,14,67,10,28,261,2.33,21.43,0.0,3,7,0,5.83,4.86,0.26,1,2,0,0,0,6,0,7,33.33,0.0,42.86,50.0,3973565,Apparition 2023
knight_,Blue,8.0,-1,0,6,51,6,8,9,9,51,2,14,60,25,29,246,1.12,14.29,0.0,2,0,0,8.5,5.67,0.21,0,0,0,0,0,1,0,3,0.0,0.0,11.11,33.33,3973565,Apparition 2023
KungFuKenny,Red,8.0,1,1,10,79,8,8,5,5,23,2,14,85,20,38,261,0.62,14.29,10.0,0,0,1,7.9,4.6,0.09,1,2,0,0,0,1,0,2,20.0,0.0,20.0,40.0,3973565,Apparition 2023
Sam-,Blue,8.0,-1,0,11,69,11,16,8,8,19,1,14,88,5,35,246,0.5,7.14,0.0,5,0,0,6.27,2.38,0.08,1,4,2,0,0,1,0,2,36.36,0.0,12.5,25.0,3973565,Apparition 2023
realtea,Blue,8.0,-1,0,8,79,8,9,6,11,99,3,14,66,20,30,246,1.22,21.43,0.0,1,5,0,9.88,16.5,0.4,2,3,1,0,0,2,0,3,37.5,0.0,33.33,50.0,3973565,Apparition 2023
Yo YoYo,Blue,8.0,1,3,14,130,11,17,3,3,41,2,14,86,25,39,313,0.18,14.29,21.43,6,0,0,9.29,13.67,0.13,1,2,3,0,1,1,0,1,14.29,0.0,33.33,33.33,3973566,OTI MERALD
pontoon boat,Blue,8.0,1,2,13,100,11,14,5,5,8,2,14,69,15,29,313,0.36,14.29,15.38,3,0,0,7.69,1.6,0.03,1,2,1,1,0,1,0,1,15.38,100.0,20.0,20.0,3973566,OTI MERALD
FL,Red,8.0,-1,3,9,79,6,10,4,8,33,0,14,40,25,21,290,0.8,0.0,33.33,4,4,0,8.78,8.25,0.11,0,4,1,0,0,1,0,1,44.44,0.0,25.0,25.0,3973566,OTI MERALD
rai,Red,8.0,-1,0,4,96,4,6,9,11,60,1,14,45,35,25,290,1.83,7.14,0.0,2,2,0,24.0,6.67,0.21,2,1,1,0,0,3,1,4,25.0,0.0,33.33,44.44,3973566,OTI MERALD
Squish,Red,8.0,-1,1,9,43,8,12,11,15,7,0,14,77,20,34,290,1.25,0.0,11.11,4,4,0,4.78,0.64,0.02,0,4,0,0,0,2,0,1,44.44,0.0,18.18,9.09,3973566,OTI MERALD
Porps,Blue,8.0,1,0,8,42,8,13,4,11,78,1,14,95,35,45,313,0.85,7.14,0.0,5,7,0,5.25,19.5,0.25,0,3,0,0,0,3,0,3,37.5,0.0,75.0,75.0,3973566,OTI MERALD
Anti_Social,Red,8.0,-1,0,6,95,6,14,10,14,80,2,14,51,20,24,290,1.0,14.29,0.0,8,4,0,15.83,8.0,0.28,2,1,1,1,0,2,0,2,16.67,100.0,20.0,20.0,3973566,OTI MERALD
rc,Blue,8.0,1,0,4,18,4,12,11,15,44,6,14,58,30,28,313,1.25,42.86,0.0,8,4,0,4.5,4.0,0.14,0,1,2,1,0,4,0,5,25.0,50.0,36.36,45.45,3973566,OTI MERALD
Kemba Walker,Red,7.2,-5,0,10,85,10,13,3,8,23,2,13,75,0,30,289,0.62,15.38,0.0,3,5,0,8.5,7.67,0.08,0,0,0,0,0,1,0,1,0.0,0.0,33.33,33.33,3973567,Oak
snaxolotl,Red,7.2,-5,1,14,107,13,14,4,4,2,2,13,87,0,34,289,0.29,15.38,7.14,1,0,0,7.64,0.5,0.01,1,1,2,2,0,0,0,1,7.14,100.0,0.0,25.0,3973567,Oak
josh61616,Blue,7.2,5,2,5,54,3,3,8,8,68,0,13,50,0,20,274,2.67,0.0,40.0,0,0,0,10.8,8.5,0.25,1,1,0,0,1,1,0,2,20.0,0.0,12.5,25.0,3973567,Oak
xcv,Blue,7.2,5,0,3,37,3,5,13,22,72,5,13,25,0,10,274,4.4,38.46,0.0,2,9,0,12.33,5.54,0.26,0,0,0,0,0,0,1,3,0.0,0.0,0.0,23.08,3973567,Oak
Kep,Red,6.7,-3,0,4,35,4,6,10,10,42,0,13,40,0,16,289,1.67,0.0,0.0,2,0,0,8.75,4.2,0.15,1,1,2,0,0,4,0,3,25.0,0.0,40.0,30.0,3973567,Oak
AJ.,Blue,7.2,5,2,11,120,9,13,10,10,20,2,13,71,0,28,274,0.77,15.38,18.18,4,0,0,10.91,2.0,0.07,2,4,1,1,0,2,1,2,36.36,100.0,20.0,20.0,3973567,Oak
Ann with a E,Red,7.2,-5,0,9,47,9,13,6,6,61,0,13,80,0,32,289,0.46,0.0,0.0,4,0,0,5.22,10.17,0.21,0,2,3,2,0,0,0,0,22.22,66.67,0.0,0.0,3973567,Oak
MDK,Blue,7.2,5,2,10,78,8,10,5,5,4,2,13,69,0,26,274,0.5,15.38,20.0,2,0,0,7.8,0.8,0.01,1,0,0,0,0,1,0,1,0.0,0.0,20.0,20.0,3973567,Oak
Hellball2079,Blue,8.0,-2,0,15,77,15,18,6,8,3,1,14,70,10,30,357,0.44,7.14,0.0,3,2,0,5.13,0.5,0.01,0,4,2,0,0,0,0,1,26.67,0.0,0.0,16.67,3973569,Haste
metalhead,Red,8.0,2,0,7,98,7,9,14,15,57,2,14,67,30,32,321,1.67,14.29,0.0,2,1,0,14.0,4.07,0.18,3,0,0,0,0,4,1,4,0.0,0.0,28.57,28.57,3973569,Haste
555555555555,Red,8.0,2,0,12,109,12,15,10,10,3,2,14,65,0,26,321,0.67,14.29,0.0,3,0,0,9.08,0.3,0.01,1,2,1,1,0,2,0,2,16.67,100.0,20.0,20.0,3973569,Haste
nej,Red,8.0,2,4,16,118,11,12,4,7,22,2,14,69,0,26,321,0.58,14.29,25.0,1,3,1,7.38,5.5,0.07,1,2,2,1,0,0,0,0,12.5,50.0,0.0,0.0,3973569,Haste
SphinctrSlyr,Blue,8.0,-2,2,14,100,12,14,3,3,17,5,14,91,5,37,357,0.21,35.71,14.29,2,0,0,7.14,5.67,0.05,0,2,1,1,0,0,0,0,14.29,100.0,0.0,0.0,3973569,Haste
Euler,Red,8.0,2,0,3,32,3,4,19,19,73,2,14,55,20,26,321,4.75,14.29,0.0,1,0,0,10.67,3.84,0.23,1,1,0,0,0,6,1,7,33.33,0.0,31.58,36.84,3973569,Haste
Notgreat,Blue,8.0,-2,0,13,87,13,19,7,7,15,0,14,88,0,34,357,0.37,0.0,0.0,6,0,0,6.69,2.14,0.04,0,3,1,0,0,2,0,4,23.08,0.0,28.57,57.14,3973569,Haste
Bric,Blue,8.0,-2,0,8,57,8,14,16,16,24,0,14,90,5,37,357,1.14,0.0,0.0,6,0,0,7.12,1.5,0.07,0,3,1,0,0,3,2,7,37.5,0.0,18.75,43.75,3973569,Haste
twirly,Blue,1.0,-2,0,1,0,1,1,0,0,12,0,0,5,0,2,37,0.0,0.0,0.0,0,0,0,0.0,0.0,0.32,0,1,0,0,0,0,0,0,100.0,0.0,0.0,0.0,3973573,Centenaria
SphinctrSlyr,Red,1.0,2,1,2,8,1,1,0,0,1,0,0,5,5,3,28,0.0,0.0,50.0,0,0,0,4.0,0.0,0.04,0,1,1,0,0,0,0,0,50.0,0.0,0.0,0.0,3973573,Centenaria
metalhead,Red,1.0,2,0,1,2,1,2,4,4,12,0,0,10,0,4,28,2.0,0.0,0.0,1,0,0,2.0,3.0,0.43,0,0,1,1,0,3,2,2,0.0,100.0,75.0,50.0,3973573,Centenaria
nej,Blue,1.0,-2,0,3,15,3,3,0,1,0,0,0,20,0,8,37,0.33,0.0,0.0,0,1,0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,33.33,0.0,0.0,0.0,3973573,Centenaria
infinity.,Red,1.0,2,1,1,7,0,0,2,2,4,0,0,10,5,5,28,0.0,0.0,100.0,0,0,0,7.0,2.0,0.14,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3973573,Centenaria
Blaatina,Red,1.0,2,0,2,20,1,1,0,0,5,0,0,5,0,2,28,0.0,0.0,0.0,0,0,1,10.0,0.0,0.18,0,1,1,0,0,0,0,0,50.0,0.0,0.0,0.0,3973573,Centenaria
Euler,Blue,1.0,-2,0,2,13,2,2,3,3,5,0,0,15,0,6,37,1.5,0.0,0.0,0,0,0,6.5,1.67,0.14,0,1,0,0,0,2,0,3,50.0,0.0,66.67,100.0,3973573,Centenaria
