Player,Team,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,matchId,mapName
UNlTY,Red,8.0,5,2,15,162,13,14,5,5,30,2,14,69,5,27,203,0.36,14.29,13.33,1,0,0,10.8,6.0,0.15,2,2,2,1,1,1,2,3,13.33,50.0,20.0,60.0,3960909,Sugar Free Hill
360broscope,Red,8.0,5,3,7,46,4,6,16,19,112,4,14,57,10,24,203,3.17,28.57,42.86,2,3,0,6.57,7.0,0.55,0,1,1,0,1,11,0,11,14.29,0.0,68.75,68.75,3960909,Sugar Free Hill
Eat Tofu,Blue,8.0,-5,1,4,28,3,7,10,12,73,2,14,36,15,17,298,1.71,14.29,25.0,4,2,0,7.0,7.3,0.24,0,1,0,0,0,3,0,4,25.0,0.0,30.0,40.0,3960909,Sugar Free Hill
8-),Red,8.0,5,0,7,48,7,8,11,15,90,2,14,63,5,25,203,1.88,14.29,0.0,1,4,0,6.86,8.18,0.44,0,0,0,0,0,2,0,3,0.0,0.0,18.18,27.27,3960909,Sugar Free Hill
CreedBratton,Blue,8.0,1,0,9,99,8,8,7,7,96,3,14,102,0,40,255,0.88,21.43,0.0,0,0,1,11.0,13.71,0.38,2,0,0,0,0,3,0,2,0.0,0.0,42.86,28.57,3960910,Thicket 2
Marijuana,Blue,8.0,1,1,11,97,10,11,11,11,55,0,14,92,0,36,255,1.0,0.0,9.09,1,0,0,8.82,5.0,0.22,0,0,1,1,0,2,0,3,0.0,100.0,18.18,27.27,3960910,Thicket 2
flopphone,Red,8.0,-1,1,12,111,11,13,11,11,17,3,14,78,0,30,337,0.85,21.43,8.33,2,0,0,9.25,1.55,0.05,1,1,1,0,0,0,0,0,8.33,0.0,0.0,0.0,3960910,Thicket 2
Swully,Red,8.0,-1,0,6,22,6,8,11,14,57,2,14,56,0,22,337,1.75,14.29,0.0,2,3,0,3.67,5.18,0.17,0,2,0,0,0,1,0,2,33.33,0.0,9.09,18.18,3960910,Thicket 2
Squish,Red,8.0,-1,1,5,37,4,6,7,7,54,2,14,72,0,28,337,1.17,14.29,20.0,2,0,0,7.4,7.71,0.16,1,1,0,0,0,3,0,3,20.0,0.0,42.86,42.86,3960910,Thicket 2
Trapsin,Blue,8.0,1,2,14,120,12,13,6,6,14,2,14,100,0,40,255,0.46,14.29,14.29,1,0,0,8.57,2.33,0.05,1,3,1,1,0,0,0,0,21.43,100.0,0.0,0.0,3960910,Thicket 2
timo_tay,Blue,8.0,1,0,6,21,6,7,7,14,112,2,14,91,0,36,255,2.0,14.29,0.0,1,7,0,3.5,16.0,0.44,0,1,1,1,0,3,0,3,16.67,100.0,42.86,42.86,3960910,Thicket 2
`ArryKane,Red,8.0,-1,0,10,85,10,11,7,7,19,0,14,78,0,30,337,0.64,0.0,0.0,1,0,0,8.5,2.71,0.06,1,4,2,0,0,0,0,1,40.0,0.0,0.0,14.29,3960910,Thicket 2
dodsfall,Red,8.0,2,2,13,74,11,14,10,15,39,2,14,70,0,28,273,1.07,14.29,15.38,3,5,0,5.69,3.9,0.14,1,4,1,1,0,5,0,6,30.77,100.0,50.0,60.0,3960912,Thicket 2
Irony,Red,8.0,2,1,8,55,7,8,11,11,52,2,14,91,0,36,273,1.38,14.29,12.5,1,0,0,6.88,4.73,0.19,0,2,2,2,0,3,0,4,25.0,100.0,27.27,36.36,3960912,Thicket 2
Pickle Ball,Blue,8.0,-2,0,7,23,7,9,14,21,60,4,14,70,0,28,256,2.33,28.57,0.0,2,7,0,3.29,4.29,0.23,0,2,0,0,0,4,0,4,28.57,0.0,28.57,28.57,3960912,Thicket 2
Ivanchuk,Red,8.0,2,3,8,35,5,8,14,14,66,2,14,59,0,22,273,1.75,14.29,37.5,3,0,0,4.38,4.71,0.24,0,2,0,0,0,5,2,5,25.0,0.0,35.71,35.71,3960912,Thicket 2
BallsToYou.,Blue,8.0,-2,1,14,114,13,14,7,7,17,1,14,86,0,34,256,0.5,7.14,7.14,1,0,0,8.14,2.43,0.07,1,4,3,1,0,0,1,0,28.57,33.33,0.0,0.0,3960912,Thicket 2
Suchit,Blue,8.0,-2,1,13,71,12,13,11,11,37,1,14,122,0,48,256,0.85,7.14,7.69,1,0,0,5.46,3.36,0.14,0,7,5,1,1,4,0,3,53.85,20.0,36.36,27.27,3960912,Thicket 2
ez,Blue,8.0,-2,2,14,65,12,13,7,9,52,1,14,98,0,38,256,0.69,7.14,14.29,1,2,0,4.64,7.43,0.2,0,3,1,0,0,2,1,2,21.43,0.0,28.57,28.57,3960912,Thicket 2
bubblez,Red,8.0,2,0,16,92,16,18,9,9,28,1,14,75,0,30,273,0.5,7.14,0.0,2,0,0,5.75,3.11,0.1,0,2,1,0,0,3,1,3,12.5,0.0,33.33,33.33,3960912,Thicket 2
lizzey,Red,7.3,-5,1,10,121,9,12,1,3,17,4,14,116,0,46,313,0.25,28.57,10.0,3,2,0,12.1,17.0,0.05,2,2,1,0,1,0,0,0,20.0,0.0,0.0,0.0,3960917,A Flaccid Type Map
CreedBratton,Red,7.3,-5,0,7,52,7,11,9,9,46,0,14,52,0,20,313,0.82,0.0,0.0,4,0,0,7.43,5.11,0.15,1,3,2,2,0,1,0,1,42.86,100.0,11.11,11.11,3960917,A Flaccid Type Map
Marijuana,Blue,7.3,5,3,8,103,5,5,4,7,53,1,14,41,0,16,250,1.4,7.14,37.5,0,3,0,12.88,13.25,0.21,2,1,0,0,0,0,0,1,12.5,0.0,0.0,25.0,3960917,A Flaccid Type Map
flopphone,Red,7.3,-5,0,10,36,10,14,7,7,22,1,14,101,0,40,313,0.5,7.14,0.0,4,0,0,3.6,3.14,0.07,0,3,3,1,0,0,1,1,30.0,33.33,0.0,14.29,3960917,A Flaccid Type Map
Swully,Red,7.3,-5,0,10,41,10,16,10,10,50,1,14,70,0,28,313,0.62,7.14,0.0,6,0,0,4.1,5.0,0.16,0,2,0,0,0,4,0,1,20.0,0.0,40.0,10.0,3960917,A Flaccid Type Map
timo_tay,Blue,7.3,5,1,5,56,4,8,17,18,80,1,14,51,0,20,250,2.25,7.14,20.0,4,1,0,11.2,4.71,0.32,0,0,0,0,0,6,1,7,0.0,0.0,35.29,41.18,3960917,A Flaccid Type Map
Trapsin,Blue,7.3,5,2,11,86,9,10,8,13,24,2,14,80,0,32,250,1.3,14.29,18.18,1,5,0,7.82,3.0,0.1,0,0,1,0,0,2,2,2,0.0,0.0,25.0,25.0,3960917,A Flaccid Type Map
`ArryKane,Blue,7.3,5,0,9,68,9,9,6,10,42,4,14,84,0,32,250,1.11,28.57,0.0,0,4,0,7.56,7.0,0.17,1,4,0,0,0,2,1,2,44.44,0.0,33.33,33.33,3960917,A Flaccid Type Map
eee,Blue,8.0,-2,1,14,88,13,14,10,10,13,0,14,125,5,51,289,0.71,0.0,7.14,1,0,0,6.29,1.3,0.04,0,4,3,0,0,1,0,4,28.57,0.0,10.0,40.0,3960918,Moon Base 2024
alchemist,Red,8.0,2,0,8,64,8,10,12,13,87,2,14,94,0,36,268,1.3,14.29,0.0,2,1,0,8.0,7.25,0.32,1,2,1,0,0,4,2,6,25.0,0.0,33.33,50.0,3960918,Moon Base 2024
RedBull,Blue,8.0,-2,1,14,62,13,16,7,9,23,3,14,98,10,40,289,0.56,21.43,7.14,3,2,0,4.43,3.29,0.08,0,5,2,1,0,3,0,3,35.71,50.0,42.86,42.86,3960918,Moon Base 2024
Eat Tofu,Blue,8.0,-2,0,7,39,6,8,8,12,53,2,14,105,10,44,289,1.5,14.29,0.0,2,4,1,5.57,6.62,0.18,0,1,1,0,0,1,0,3,14.29,0.0,12.5,37.5,3960918,Moon Base 2024
TheYoungWolf,Red,8.0,2,3,12,72,9,11,9,9,49,3,14,55,0,22,268,0.82,21.43,25.0,2,0,0,6.0,5.44,0.18,1,2,1,0,0,1,0,3,16.67,0.0,11.11,33.33,3960918,Moon Base 2024
yiss,Red,8.0,2,0,11,88,10,12,14,16,57,1,14,103,0,40,268,1.33,7.14,0.0,2,2,1,8.0,4.07,0.21,2,1,2,1,0,6,1,5,9.09,50.0,42.86,35.71,3960918,Moon Base 2024
360broscope,Red,8.0,2,2,9,65,7,8,9,12,44,1,14,81,10,34,268,1.5,7.14,22.22,1,3,0,7.22,4.89,0.16,0,1,0,0,0,2,0,3,11.11,0.0,22.22,33.33,3960918,Moon Base 2024
8-),Blue,8.0,-2,1,13,79,12,13,9,10,45,2,14,95,0,38,289,0.77,14.29,7.69,1,1,0,6.08,5.0,0.16,0,3,1,0,0,1,0,3,23.08,0.0,11.11,33.33,3960918,Moon Base 2024
Ballzilla,Red,8.3,1,1,8,45,7,10,7,7,61,1,16,78,0,30,285,0.7,6.25,12.5,3,0,0,5.62,8.71,0.21,0,3,0,0,0,2,0,4,37.5,0.0,28.57,57.14,3960919,Moon Base 2024
LogisticMap,Red,8.3,1,1,7,61,6,6,10,11,66,2,16,76,5,31,285,1.83,12.5,14.29,0,1,0,8.71,6.6,0.23,1,2,1,0,0,1,0,3,28.57,0.0,10.0,30.0,3960919,Moon Base 2024
dodsfall,Blue,8.3,-1,0,8,28,8,8,11,11,129,0,16,99,5,39,239,1.38,0.0,0.0,0,0,0,3.5,11.73,0.54,0,2,1,0,0,6,1,8,25.0,0.0,54.55,72.73,3960919,Moon Base 2024
Pickle Ball,Blue,8.3,-1,1,11,68,10,12,10,11,76,5,16,80,10,34,239,0.92,31.25,9.09,2,1,0,6.18,7.6,0.32,0,1,3,1,0,5,0,4,9.09,33.33,50.0,40.0,3960919,Moon Base 2024
ez,Blue,8.3,-1,1,15,116,14,15,5,6,22,2,16,127,0,50,239,0.4,12.5,6.67,1,1,0,7.73,4.4,0.09,2,2,5,2,0,1,0,1,13.33,40.0,20.0,20.0,3960919,Moon Base 2024
Irony,Blue,8.3,-1,2,13,73,11,13,12,15,58,3,16,89,0,34,239,1.15,18.75,15.38,2,3,0,5.62,4.83,0.24,0,2,0,0,0,5,0,6,15.38,0.0,41.67,50.0,3960919,Moon Base 2024
Suchit,Red,8.3,1,2,14,64,12,14,18,20,62,2,16,104,5,41,285,1.43,12.5,14.29,2,2,0,4.57,3.44,0.22,1,6,1,0,0,3,1,9,42.86,0.0,16.67,50.0,3960919,Moon Base 2024
bubblez,Red,8.3,1,1,14,69,13,13,8,9,18,1,16,130,0,52,285,0.69,6.25,7.14,0,1,0,4.93,2.25,0.06,1,6,1,1,0,1,0,1,42.86,100.0,12.5,12.5,3960919,Moon Base 2024
Xx360NoSwagx,Red,8.7,1,1,8,75,7,8,15,22,102,8,16,79,5,31,240,2.75,50.0,12.5,1,7,0,9.38,6.8,0.42,1,2,1,1,0,8,0,9,25.0,100.0,53.33,60.0,3960920,Centenaria
ANDYKANSAS,Red,8.7,1,1,9,109,8,9,13,13,108,2,16,88,5,35,240,1.44,12.5,11.11,1,0,0,12.11,8.31,0.45,2,1,0,0,1,7,1,8,11.11,0.0,53.85,61.54,3960920,Centenaria
CoffeeSnoot,Blue,8.7,-1,0,17,82,17,19,2,5,14,1,16,101,30,46,310,0.26,6.25,0.0,2,3,0,4.82,7.0,0.05,0,7,2,2,0,0,0,0,41.18,100.0,0.0,0.0,3960920,Centenaria
kwib,Blue,6.9,0,1,6,47,5,7,11,12,55,0,16,47,20,22,310,1.71,0.0,16.67,2,1,0,7.83,5.0,0.18,1,1,1,0,0,4,0,4,16.67,0.0,36.36,36.36,3960920,Centenaria
nej,Blue,8.7,-1,1,18,108,17,19,7,9,44,4,16,103,30,46,310,0.47,25.0,5.56,2,2,0,6.0,6.29,0.14,2,7,2,0,0,3,1,3,38.89,0.0,42.86,42.86,3960920,Centenaria
Squish,Red,8.7,1,0,8,75,8,11,6,6,50,0,16,83,15,35,240,0.55,0.0,0.0,3,0,0,9.38,8.33,0.21,1,1,0,0,0,3,0,3,12.5,0.0,50.0,50.0,3960920,Centenaria
glizzy23,Red,8.7,1,1,13,51,12,13,8,8,79,0,16,80,0,32,240,0.62,0.0,7.69,1,0,0,3.92,9.88,0.33,1,9,1,1,0,0,0,0,69.23,100.0,0.0,0.0,3960920,Centenaria
Rascasse,Blue,8.7,-1,0,3,3,3,8,14,14,114,1,16,45,10,20,310,1.75,6.25,0.0,5,0,0,1.0,8.14,0.37,0,3,1,1,0,6,0,3,100.0,100.0,42.86,21.43,3960920,Centenaria
lizzey,Red,8.0,2,1,5,37,4,4,12,12,85,1,14,70,0,28,276,3.0,7.14,20.0,0,0,0,7.4,7.08,0.31,1,2,0,0,0,5,1,6,40.0,0.0,41.67,50.0,3960924,Thicket 2
alchemist,Red,8.0,2,0,11,56,10,10,11,21,33,5,14,74,0,28,276,2.1,35.71,0.0,0,10,1,5.09,3.0,0.12,1,5,0,0,0,4,2,5,45.45,0.0,36.36,45.45,3960924,Thicket 2
Trapsin,Blue,8.0,-2,0,10,89,9,10,11,11,103,0,14,65,0,26,268,1.1,0.0,0.0,1,0,1,8.9,9.36,0.38,2,5,2,1,0,7,0,8,50.0,50.0,63.64,72.73,3960924,Thicket 2
RedBull,Blue,8.0,-2,1,13,86,12,15,4,4,54,3,14,122,0,48,268,0.27,21.43,7.69,3,0,0,6.62,13.5,0.2,1,3,2,0,0,3,1,3,23.08,0.0,75.0,75.0,3960924,Thicket 2
eee,Red,8.0,2,2,14,126,12,12,9,10,47,2,14,98,0,38,276,0.83,14.29,14.29,0,1,0,9.0,5.22,0.17,2,6,3,1,0,3,0,5,42.86,33.33,33.33,55.56,3960924,Thicket 2
T.Bomballdil,Blue,8.0,-2,1,17,68,16,20,7,7,19,1,14,108,0,42,268,0.35,7.14,5.88,4,0,0,4.0,2.71,0.07,0,6,2,1,0,2,1,2,35.29,50.0,28.57,28.57,3960924,Thicket 2
8-),Red,8.0,2,1,9,49,8,8,13,13,19,0,14,80,0,32,276,1.62,0.0,11.11,0,0,0,5.44,1.46,0.07,1,5,3,1,0,5,0,5,55.56,33.33,38.46,38.46,3960924,Thicket 2
360broscope,Blue,8.0,-2,0,8,33,8,11,12,12,77,2,14,72,0,28,268,1.09,14.29,0.0,3,0,0,4.12,6.42,0.29,0,4,1,0,0,5,0,5,50.0,0.0,41.67,41.67,3960924,Thicket 2
mex,Red,8.0,3,1,11,53,10,14,18,18,39,1,14,112,10,46,253,1.29,7.14,9.09,4,0,0,4.82,2.17,0.15,1,3,1,0,0,4,1,4,27.27,0.0,22.22,22.22,3960925,Asida
TheYoungWolf,Red,8.0,3,1,11,52,10,14,7,8,76,0,14,113,29,49,253,0.57,0.0,9.09,4,1,0,4.73,10.86,0.3,0,1,2,1,0,2,1,1,9.09,50.0,28.57,14.29,3960925,Asida
Ivanchuk,Blue,8.0,-3,1,13,47,12,17,10,15,53,1,14,124,25,53,279,0.88,7.14,7.69,5,5,0,3.62,5.3,0.19,0,4,2,1,0,1,1,2,30.77,50.0,10.0,20.0,3960925,Asida
Ceremony,Blue,8.0,-3,2,18,94,16,17,7,11,29,3,14,106,20,46,279,0.65,21.43,11.11,1,4,0,5.22,4.14,0.1,0,4,2,1,0,1,1,3,22.22,50.0,14.29,42.86,3960925,Asida
timo_tay,Red,8.0,3,1,4,45,3,8,14,18,77,4,14,81,10,34,253,2.25,28.57,25.0,5,4,0,11.25,5.5,0.3,1,0,0,0,0,9,1,8,0.0,0.0,64.29,57.14,3960925,Asida
anti-re,Red,8.0,3,5,17,129,11,13,8,8,21,1,14,97,10,40,253,0.62,7.14,29.41,2,0,1,7.59,2.62,0.08,1,4,1,0,0,4,1,2,23.53,0.0,50.0,25.0,3960925,Asida
Homie,Blue,8.0,-3,1,13,65,12,14,9,10,59,1,14,93,0,36,279,0.71,7.14,7.69,2,1,0,5.0,6.56,0.21,0,6,1,1,0,3,0,0,46.15,100.0,33.33,0.0,3960925,Asida
rc,Blue,8.0,-3,1,11,47,10,10,6,8,51,3,14,102,15,43,279,0.8,21.43,9.09,0,2,0,4.27,8.5,0.18,1,5,4,1,0,2,0,1,45.45,25.0,33.33,16.67,3960925,Asida
Ballzilla,Blue,8.0,2,0,9,37,9,11,11,14,126,1,14,72,15,31,193,1.27,7.14,0.0,2,3,0,4.11,11.45,0.65,0,4,1,0,0,5,2,4,44.44,0.0,45.45,36.36,3960927,Centenaria
LogisticMap,Red,8.0,-2,1,7,28,6,6,6,6,133,0,14,93,0,36,191,1.0,0.0,14.29,0,0,0,4.0,22.17,0.7,0,2,0,0,0,2,0,1,28.57,0.0,33.33,16.67,3960927,Centenaria
karma,Blue,8.0,2,2,11,52,9,9,14,15,100,4,14,65,10,28,193,1.67,28.57,18.18,0,1,0,4.73,7.14,0.52,0,2,1,0,0,7,0,7,18.18,0.0,50.0,50.0,3960927,Centenaria
ez,Blue,8.0,2,1,7,43,6,6,9,11,122,1,14,50,0,20,193,1.83,7.14,14.29,0,2,0,6.14,13.56,0.63,1,2,2,2,0,3,0,5,28.57,100.0,33.33,55.56,3960927,Centenaria
bbb,Red,8.0,-2,0,15,84,15,17,7,8,16,1,14,108,5,43,191,0.47,7.14,0.0,2,1,0,5.6,2.29,0.08,1,5,1,0,0,2,0,1,33.33,0.0,28.57,14.29,3960927,Centenaria
Irony,Blue,8.0,2,3,10,59,7,8,5,6,32,4,14,82,10,34,193,0.75,28.57,30.0,1,1,0,5.9,6.4,0.17,1,4,1,1,1,1,0,2,40.0,100.0,20.0,40.0,3960927,Centenaria
K O,Red,8.0,-2,0,5,20,5,9,7,7,113,1,14,35,5,15,191,0.78,7.14,0.0,4,0,0,4.0,16.14,0.59,0,1,2,1,0,4,1,4,20.0,50.0,57.14,57.14,3960927,Centenaria
Suchit,Red,8.0,-2,3,16,61,13,16,10,11,77,2,14,97,20,42,191,0.69,14.29,18.75,3,1,0,3.81,7.7,0.4,0,8,4,0,1,3,0,7,50.0,0.0,30.0,70.0,3960927,Centenaria
Neph,Blue,8.0,-1,1,13,117,12,16,11,15,52,2,14,77,5,31,275,0.94,14.29,7.69,4,4,0,9.0,4.73,0.19,2,4,3,1,0,1,0,1,30.77,33.33,9.09,9.09,3960928,Centenaria
CoffeeSnoot,Red,8.0,1,2,20,92,18,22,7,12,21,2,14,90,10,38,261,0.55,14.29,10.0,4,5,0,4.6,3.0,0.08,0,7,2,2,0,2,0,3,35.0,100.0,28.57,42.86,3960928,Centenaria
Squish,Blue,8.0,-1,1,8,37,7,12,12,12,49,0,14,52,10,22,275,1.0,0.0,12.5,5,0,0,4.62,4.08,0.18,0,3,1,1,0,0,0,2,37.5,100.0,0.0,16.67,3960928,Centenaria
glizzy23,Blue,8.0,-1,0,9,36,9,12,16,17,76,0,14,58,0,22,275,1.42,0.0,0.0,3,1,0,4.0,4.75,0.28,0,3,1,0,0,6,1,5,33.33,0.0,37.5,31.25,3960928,Centenaria
Marijuana,Red,8.0,1,1,12,55,11,13,12,15,85,3,14,92,5,37,261,1.15,21.43,8.33,2,3,0,4.58,7.08,0.33,0,2,0,0,1,5,0,5,16.67,0.0,41.67,41.67,3960928,Centenaria
nej,Red,8.0,1,0,17,116,16,18,9,14,42,4,14,103,5,41,261,0.78,28.57,0.0,2,5,1,6.82,4.67,0.16,1,0,2,1,0,4,0,4,0.0,50.0,44.44,44.44,3960928,Centenaria
kojiro,Blue,8.0,-1,0,13,71,13,16,6,12,28,3,14,74,10,30,275,0.75,21.43,0.0,3,6,0,5.46,4.67,0.1,0,4,2,1,0,1,0,1,30.77,50.0,16.67,16.67,3960928,Centenaria
Rascasse,Red,8.0,1,0,2,12,2,7,13,14,126,0,14,25,10,12,261,2.0,0.0,0.0,5,1,0,6.0,9.69,0.48,0,0,0,0,0,3,0,3,0.0,0.0,23.08,23.08,3960928,Centenaria
lizzey,Blue,5.5,5,0,2,28,2,4,12,14,113,1,15,18,0,6,83,3.5,6.67,0.0,2,2,0,14.0,9.42,1.36,1,0,0,0,0,9,3,10,0.0,0.0,75.0,83.33,3960930,Nuke
360broscope,Blue,5.5,5,0,9,59,9,9,3,9,20,3,15,67,0,26,83,1.0,20.0,0.0,0,6,0,6.56,6.67,0.24,0,3,0,0,0,2,0,2,33.33,0.0,66.67,66.67,3960930,Nuke
alchemist,Red,5.5,-5,0,7,36,7,8,5,5,50,2,15,40,0,16,189,0.62,13.33,0.0,1,0,0,5.14,10.0,0.26,1,4,3,0,0,3,0,3,57.14,0.0,60.0,60.0,3960930,Nuke
RedBull,Red,5.5,-5,1,10,23,9,15,7,7,13,1,15,60,0,24,189,0.47,6.67,10.0,6,0,0,2.3,1.86,0.07,0,6,1,0,0,3,0,2,60.0,0.0,42.86,28.57,3960930,Nuke
eee,Blue,5.5,5,5,13,88,8,9,3,7,28,3,15,57,0,22,83,0.78,20.0,38.46,1,4,0,6.77,9.33,0.34,1,4,2,0,0,2,0,3,30.77,0.0,66.67,100.0,3960930,Nuke
Trapsin,Blue,5.5,5,2,2,14,0,3,9,11,138,3,15,30,0,12,83,3.67,20.0,100.0,3,2,0,7.0,15.33,1.66,0,0,0,0,0,6,0,6,0.0,0.0,66.67,66.67,3960930,Nuke
`ArryKane,Red,5.5,-5,0,5,11,5,8,4,4,43,1,15,42,0,16,189,0.5,6.67,0.0,3,0,0,2.2,10.75,0.23,0,3,0,0,0,1,0,1,60.0,0.0,25.0,25.0,3960930,Nuke
BallAnka,Red,5.5,-5,1,8,13,7,17,1,6,5,1,15,41,0,16,189,0.35,6.67,12.5,10,5,0,1.62,5.0,0.03,0,6,3,0,0,0,0,0,75.0,0.0,0.0,0.0,3960930,Nuke
mex,Red,8.0,-1,1,6,39,5,7,19,22,111,2,14,83,0,32,293,3.14,14.29,16.67,2,3,0,6.5,5.84,0.38,1,2,1,0,0,8,1,13,33.33,0.0,42.11,68.42,3960933,Moon Base 2024
tha king,Blue,8.0,1,1,10,91,9,9,11,11,74,3,14,92,5,37,292,1.22,21.43,10.0,0,0,0,9.1,6.73,0.25,1,2,1,0,0,3,0,4,20.0,0.0,27.27,36.36,3960933,Moon Base 2024
Ceremony,Blue,8.0,1,0,14,84,14,17,9,11,11,2,14,94,0,36,292,0.65,14.29,0.0,3,2,0,6.0,1.22,0.04,0,1,2,1,0,0,1,3,7.14,50.0,0.0,33.33,3960933,Moon Base 2024
anti-re,Blue,8.0,1,3,17,82,14,18,4,4,23,1,14,108,5,43,292,0.22,7.14,17.65,4,0,0,4.82,5.75,0.08,0,6,4,0,1,1,0,1,35.29,0.0,25.0,25.0,3960933,Moon Base 2024
8-),Red,8.0,-1,0,13,89,13,14,9,9,59,0,14,76,5,31,293,0.64,0.0,0.0,1,0,0,6.85,6.56,0.2,1,2,1,0,0,2,1,3,15.38,0.0,22.22,33.33,3960933,Moon Base 2024
rc,Blue,8.0,1,0,8,36,8,9,15,18,95,2,14,88,0,34,292,2.0,14.29,0.0,1,3,0,4.5,6.33,0.33,0,4,3,1,0,6,2,8,50.0,33.33,40.0,53.33,3960933,Moon Base 2024
Homie,Red,8.0,-1,1,12,113,11,13,10,10,34,2,14,95,0,38,293,0.77,14.29,8.33,2,0,0,9.42,3.4,0.12,1,1,1,0,0,2,0,5,8.33,0.0,20.0,50.0,3960933,Moon Base 2024
Ivanchuk,Red,8.0,-1,1,11,51,10,10,7,12,20,2,14,127,5,51,293,1.2,14.29,9.09,0,5,0,4.64,2.86,0.07,1,5,0,0,0,1,0,0,45.45,0.0,14.29,0.0,3960933,Moon Base 2024
bbb,Red,8.4,1,0,4,9,4,4,18,33,165,4,16,101,50,50,224,8.25,25.0,0.0,0,15,0,2.25,9.17,0.74,0,2,2,0,0,10,1,9,50.0,0.0,55.56,50.0,3960934,Sardonica
Irony,Blue,8.4,-1,0,7,61,7,15,14,14,106,3,16,107,5,43,252,0.93,18.75,0.0,8,0,0,8.71,7.57,0.42,1,2,2,1,0,4,2,8,28.57,50.0,28.57,57.14,3960934,Sardonica
Pickle Ball,Red,8.4,1,1,14,49,13,13,4,9,28,1,16,106,25,47,224,0.69,6.25,7.14,0,5,0,3.5,7.0,0.12,0,6,1,1,0,1,0,1,42.86,100.0,25.0,25.0,3960934,Sardonica
karma,Red,8.4,1,4,15,157,11,13,7,14,27,3,16,86,10,36,224,1.08,18.75,26.67,2,7,0,10.47,3.86,0.12,2,2,0,0,0,1,0,3,13.33,0.0,14.29,42.86,3960934,Sardonica
Suchit,Blue,8.4,-1,2,14,66,12,21,6,6,50,2,16,134,0,52,252,0.29,12.5,14.29,9,0,0,4.71,8.33,0.2,0,4,2,0,0,3,0,4,28.57,0.0,50.0,66.67,3960934,Sardonica
ez,Blue,8.4,-1,1,14,56,13,19,7,8,58,0,16,139,10,56,252,0.42,0.0,7.14,6,1,0,4.0,8.29,0.23,0,6,3,1,0,2,0,2,42.86,33.33,28.57,28.57,3960934,Sardonica
bubblez,Red,8.4,1,0,7,37,7,7,14,15,116,2,16,83,25,37,224,2.14,12.5,0.0,0,1,0,5.29,8.29,0.52,0,1,1,1,0,6,0,6,14.29,100.0,42.86,42.86,3960934,Sardonica
Prime,Blue,8.4,-1,1,12,41,11,16,8,8,57,1,16,105,20,46,252,0.5,6.25,8.33,5,0,0,3.42,7.12,0.23,0,6,4,0,0,2,1,3,50.0,0.0,25.0,37.5,3960934,Sardonica
Ballzilla,Red,8.1,-1,1,8,86,7,8,16,22,100,2,14,106,15,45,295,2.75,14.29,12.5,1,6,0,10.75,6.25,0.34,1,1,0,0,0,5,2,6,12.5,0.0,31.25,37.5,3960935,Moon Base 2024
K O,Red,8.1,-1,1,11,96,10,14,11,11,56,1,14,133,0,52,295,0.79,7.14,9.09,4,0,0,8.73,5.09,0.19,0,0,0,0,1,2,0,3,0.0,0.0,18.18,27.27,3960935,Moon Base 2024
TheYoungWolf,Blue,8.1,1,1,11,48,10,13,7,15,40,3,14,102,15,43,362,1.15,21.43,9.09,3,8,0,4.36,5.71,0.11,0,6,2,1,0,1,1,3,54.55,50.0,14.29,42.86,3960935,Moon Base 2024
Chritt,Blue,8.1,1,1,9,80,8,8,19,20,34,1,14,117,5,47,362,2.5,7.14,11.11,0,1,0,8.89,1.79,0.09,1,0,0,0,1,2,1,7,0.0,0.0,10.53,36.84,3960935,Moon Base 2024
LogisticMap,Blue,8.1,1,2,11,80,9,10,11,15,17,2,14,96,0,38,362,1.5,14.29,18.18,1,4,0,7.27,1.55,0.05,0,1,1,0,0,2,2,3,9.09,0.0,18.18,27.27,3960935,Moon Base 2024
ANDYKANSAS,Blue,8.1,1,2,12,87,10,16,3,3,45,3,14,84,15,35,362,0.19,21.43,16.67,6,0,0,7.25,15.0,0.12,1,3,2,2,0,0,0,0,25.0,100.0,0.0,0.0,3960935,Moon Base 2024
T.Bomballdil,Red,8.1,-1,2,14,100,12,18,5,6,44,1,14,119,0,46,295,0.33,7.14,14.29,6,1,0,7.14,8.8,0.15,0,2,3,2,1,2,0,4,14.29,66.67,40.0,80.0,3960935,Moon Base 2024
o o l e r,Red,8.1,-1,1,12,80,11,13,5,7,16,1,14,162,0,64,295,0.54,7.14,8.33,2,2,0,6.67,3.2,0.05,0,2,2,2,0,1,2,1,16.67,100.0,20.0,20.0,3960935,Moon Base 2024
K O,Blue,0.2,0,0,0,0,0,0,1,1,7,0,0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.0,7.0,2.33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3960936,Thicket 2
Chritt,Blue,0.2,0,0,1,0,1,1,0,0,2,0,0,5,0,2,3,0.0,0.0,0.0,0,0,0,0.0,0.0,0.67,0,1,1,1,0,0,0,0,100.0,100.0,0.0,0.0,3960936,Thicket 2
