Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
Homie,15.6,6,1,12,133,11,12,29,34,164,4,30,99,70,52,402,2.83,13.33,8.33,1,5,0,11.08,5.66,0.41,1,1,0,0,0,16,1,18,8.33,0.0,55.17,62.07,0.38,0.06,0.77,8.53,0.71,0.77,1.86,2.18,10.51,0.26
Huevo,0.9,0,0,1,2,0,0,0,0,1,0,0,0,0,0,14,0.0,0.0,0.0,0,0,1,2.0,0.0,0.07,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,2.22,0.0,0.0,0.0,0.0,1.11,0.0
Hugo Ball,8.0,-4,1,15,85,14,18,9,10,44,0,14,114,0,44,259,0.56,0.0,6.67,4,1,0,5.67,4.89,0.17,1,3,2,0,0,5,0,6,20.0,0.0,55.56,66.67,-0.5,0.12,1.88,10.62,1.75,2.25,1.12,1.25,5.5,0.0
I <3 Emacs,190.9,5,23,247,1895,223,290,223,279,1022,47,359,1830,88,735,7467,0.96,13.09,9.31,67,56,1,7.67,4.58,0.14,13,49,25,13,3,59,10,71,19.84,52.0,26.46,31.84,0.03,0.12,1.29,9.93,1.17,1.52,1.17,1.46,5.35,0.25
I'm a horse,53.5,12,14,77,662,62,76,81,87,234,8,93,496,39,201,1837,1.14,8.6,18.18,14,6,1,8.6,2.89,0.13,9,20,3,1,3,24,5,30,25.97,33.33,29.63,37.04,0.22,0.26,1.44,12.37,1.16,1.42,1.51,1.63,4.37,0.15
I_mess_up,20.2,-6,1,26,222,25,33,20,21,113,1,38,212,15,87,805,0.64,2.63,3.85,8,1,0,8.54,5.65,0.14,3,3,0,0,0,6,0,6,11.54,0.0,30.0,30.0,-0.3,0.05,1.29,10.99,1.24,1.63,0.99,1.04,5.59,0.05
icancountto3,81.1,-3,6,103,777,97,122,96,100,337,8,145,907,25,359,3290,0.82,5.52,5.83,25,4,0,7.54,3.51,0.1,7,28,10,5,0,18,4,24,27.18,50.0,18.75,25.0,-0.04,0.07,1.27,9.58,1.2,1.5,1.18,1.23,4.16,0.1
Iodized Salt,206.8,-10,26,266,1426,238,302,243,277,1729,37,378,2228,175,909,6801,0.92,9.79,9.77,64,34,2,5.36,7.12,0.25,6,87,38,13,3,102,10,114,32.71,34.21,41.98,46.91,-0.05,0.13,1.29,6.9,1.15,1.46,1.18,1.34,8.36,0.18
ipopu,21.2,0,1,28,175,27,32,14,17,104,4,38,235,0,92,919,0.53,10.53,3.57,5,3,0,6.25,7.43,0.11,1,6,3,1,0,4,0,6,21.43,33.33,28.57,42.86,0.0,0.05,1.32,8.25,1.27,1.51,0.66,0.8,4.91,0.19
Irony,277.8,8,37,362,2416,325,420,288,358,1877,96,521,2853,300,1178,8794,0.85,18.43,10.22,95,70,0,6.67,6.52,0.21,23,98,46,22,5,69,7,91,27.07,47.83,23.96,31.6,0.03,0.13,1.3,8.7,1.17,1.51,1.04,1.29,6.76,0.35
ish,252.4,-8,22,326,2088,302,418,327,371,1395,59,467,2983,233,1220,9838,0.89,12.63,6.75,116,44,2,6.4,4.27,0.14,15,90,41,17,1,98,13,111,27.61,41.46,29.97,33.94,-0.03,0.09,1.29,8.27,1.2,1.66,1.3,1.47,5.53,0.23
Israel Lives,18.8,-5,0,41,317,41,50,2,2,7,0,34,237,0,92,839,0.04,0.0,0.0,9,0,0,7.73,3.5,0.01,3,11,4,1,0,1,0,1,26.83,25.0,50.0,50.0,-0.27,0.0,2.18,16.86,2.18,2.66,0.11,0.11,0.37,0.0
itagpro,59.3,10,7,70,556,60,74,61,68,324,22,107,582,95,245,2421,0.92,20.56,10.0,14,7,3,7.94,5.31,0.13,6,13,6,3,0,25,4,27,18.57,50.0,40.98,44.26,0.17,0.12,1.18,9.38,1.01,1.25,1.03,1.15,5.46,0.37
Ivanchuk,42.6,1,4,54,259,50,75,46,60,201,13,78,529,48,215,1638,0.8,16.67,7.41,25,14,0,4.8,4.37,0.12,1,21,6,1,0,12,2,16,38.89,16.67,26.09,34.78,0.02,0.09,1.27,6.08,1.17,1.76,1.08,1.41,4.72,0.31
J24gordon,23.9,5,3,21,250,18,31,23,30,195,11,40,173,48,77,856,0.97,27.5,14.29,13,7,0,11.9,8.48,0.23,2,1,2,1,0,10,2,10,4.76,50.0,43.48,43.48,0.21,0.13,0.88,10.46,0.75,1.3,0.96,1.26,8.16,0.46
jacenj1,17.099999999999998,-1,1,23,232,21,27,22,26,102,6,29,125,13,52,761,0.96,20.69,4.35,6,4,1,10.09,4.64,0.13,3,4,0,0,0,8,2,8,17.39,0.0,36.36,36.36,-0.06,0.06,1.35,13.57,1.23,1.58,1.29,1.52,5.96,0.35
Jackals,8.0,1,1,10,40,9,13,18,20,37,1,14,125,5,51,308,1.54,7.14,10.0,4,2,0,4.0,2.06,0.12,0,3,1,0,0,4,3,7,30.0,0.0,22.22,38.89,0.12,0.12,1.25,5.0,1.12,1.62,2.25,2.5,4.62,0.12
Jarek,91.4,-3,5,131,927,125,152,86,103,474,12,167,1100,5,431,3349,0.68,7.19,3.82,27,17,1,7.08,5.51,0.14,9,34,13,5,1,29,5,35,25.95,38.46,33.72,40.7,-0.03,0.05,1.43,10.14,1.37,1.66,0.94,1.13,5.19,0.13
jazzz,319.8,25,44,442,3015,396,484,394,435,1662,57,569,4009,345,1645,10579,0.9,10.02,9.95,88,41,2,6.82,4.22,0.16,31,121,57,16,7,106,21,134,27.38,28.07,26.9,34.01,0.08,0.14,1.38,9.43,1.24,1.51,1.23,1.36,5.2,0.18
Jed Bartlet,135.7,7,14,172,990,156,213,147,168,848,32,245,1370,80,554,4677,0.79,13.06,8.14,57,21,2,5.76,5.77,0.18,5,54,21,12,5,37,13,55,31.4,57.14,25.17,37.41,0.05,0.1,1.27,7.3,1.15,1.57,1.08,1.24,6.25,0.24
Jelly Rat,14.5,11,6,15,161,9,10,27,28,99,4,24,127,0,50,483,2.8,16.67,40.0,1,1,0,10.73,3.67,0.2,2,4,2,0,1,9,2,14,26.67,0.0,33.33,51.85,0.76,0.41,1.03,11.1,0.62,0.69,1.86,1.93,6.83,0.28
Jer32,290.5,-2,47,434,2868,384,454,286,342,1598,61,523,3212,361,1331,10014,0.75,11.66,10.83,70,56,3,6.61,5.59,0.16,29,138,46,13,1,93,9,111,31.8,28.26,32.52,38.81,-0.01,0.16,1.49,9.87,1.32,1.56,0.98,1.18,5.5,0.21
jerm,130.3,-19,8,154,973,145,183,127,155,933,36,235,1314,75,529,4306,0.85,15.32,5.19,38,28,1,6.32,7.35,0.22,4,40,13,6,0,40,5,45,25.97,46.15,31.5,35.43,-0.15,0.06,1.18,7.47,1.11,1.4,0.97,1.19,7.16,0.28
jig,35.5,1,6,40,284,33,42,49,61,244,16,64,371,15,147,1224,1.45,25.0,15.0,9,12,1,7.1,4.98,0.2,3,8,2,1,0,14,1,16,20.0,50.0,28.57,32.65,0.03,0.17,1.13,8.0,0.93,1.18,1.38,1.72,6.87,0.45
JimBobCooter,144.6,20,18,187,1514,167,206,149,172,832,31,268,1389,95,565,5351,0.83,11.57,9.63,39,23,2,8.1,5.58,0.16,15,36,17,7,2,46,6,55,19.25,41.18,30.87,36.91,0.14,0.12,1.29,10.47,1.15,1.42,1.03,1.19,5.75,0.21
jjpoole,27.7,-1,3,30,181,27,38,52,52,242,6,50,216,28,89,976,1.37,12.0,10.0,11,0,0,6.03,4.65,0.25,0,9,3,2,1,17,1,16,30.0,66.67,32.69,30.77,-0.04,0.11,1.08,6.53,0.97,1.37,1.88,1.88,8.74,0.22
JKooter,209.4,5,35,301,1987,262,326,177,217,937,34,373,2431,328,1015,7107,0.67,9.12,11.63,64,40,4,6.6,5.29,0.13,16,76,27,8,5,37,7,48,25.25,29.63,20.9,27.12,0.02,0.17,1.44,9.49,1.25,1.56,0.85,1.04,4.47,0.16
jkxs,43.7,-1,1,28,212,27,36,75,87,424,11,75,423,64,174,1464,2.42,14.67,3.57,9,12,0,7.57,5.65,0.29,3,9,4,2,0,37,5,41,32.14,50.0,49.33,54.67,-0.02,0.02,0.64,4.85,0.62,0.82,1.72,1.99,9.7,0.25
jmu,451.1,-34,38,536,3201,494,637,406,494,2299,97,828,4826,510,1984,15362,0.78,11.71,7.09,143,88,4,5.97,5.66,0.15,25,156,69,26,3,86,19,115,29.1,37.68,21.18,28.33,-0.08,0.08,1.19,7.1,1.1,1.41,0.9,1.1,5.1,0.22
josh61616,89.1,-9,9,84,683,75,105,126,135,803,20,173,746,23,296,3341,1.29,11.56,10.71,30,9,0,8.13,6.37,0.24,5,20,11,6,2,36,3,43,23.81,54.55,28.57,34.13,-0.1,0.1,0.94,7.67,0.84,1.18,1.41,1.52,9.01,0.22
joy.,316.5,-17,23,337,2145,308,391,411,507,2628,81,605,3013,228,1225,10111,1.3,13.39,6.82,83,96,6,6.36,6.39,0.26,19,99,38,17,2,146,13,161,29.38,44.74,35.52,39.17,-0.05,0.07,1.06,6.78,0.97,1.24,1.3,1.6,8.3,0.26
JSwan,19.0,2,4,41,321,36,41,19,29,47,7,35,268,8,107,638,0.71,20.0,9.76,5,10,1,7.83,2.47,0.07,4,10,5,1,0,5,1,4,24.39,20.0,26.32,21.05,0.11,0.21,2.16,16.89,1.89,2.16,1.0,1.53,2.47,0.37
JukeBerallta,46.6,6,4,53,656,47,54,44,58,132,11,82,368,90,160,1968,1.07,13.41,7.55,7,14,2,12.38,3.0,0.07,9,9,2,0,0,12,3,10,16.98,0.0,27.27,22.73,0.13,0.09,1.14,14.08,1.01,1.16,0.94,1.24,2.83,0.24
JUKELELE,43.6,-9,1,68,579,65,79,39,45,46,10,76,508,60,212,1955,0.57,13.16,1.47,14,6,2,8.51,1.18,0.02,4,12,7,3,0,6,1,8,17.65,42.86,15.38,20.51,-0.21,0.02,1.56,13.28,1.49,1.81,0.89,1.03,1.06,0.23
JukeOfEarl,318.3,-2,25,371,3305,337,446,346,404,1312,70,577,3126,557,1341,12165,0.91,12.13,6.74,109,58,9,8.91,3.79,0.11,52,67,38,12,1,71,13,84,18.06,31.58,20.52,24.28,-0.01,0.08,1.17,10.38,1.06,1.4,1.09,1.27,4.12,0.22
JukeofFrance,83.6,-17,2,59,422,57,98,74,98,403,13,155,645,95,271,3850,1.0,8.39,3.39,41,24,0,7.15,5.45,0.1,5,18,7,3,0,9,2,13,30.51,42.86,12.16,17.57,-0.2,0.02,0.71,5.05,0.68,1.17,0.89,1.17,4.82,0.16
Jump Ball,69.4,5,2,68,310,65,89,99,116,724,17,131,660,35,265,2011,1.3,12.98,2.94,24,17,1,4.56,7.31,0.36,0,20,6,2,0,33,3,42,29.41,33.33,33.33,42.42,0.07,0.03,0.98,4.47,0.94,1.28,1.43,1.67,10.43,0.24
Junoon,318.3,28,52,463,3436,410,483,486,581,2089,102,584,3359,305,1375,10202,1.2,17.47,11.23,73,95,1,7.42,4.3,0.2,37,104,38,11,9,160,21,199,22.46,28.95,32.92,40.95,0.09,0.16,1.45,10.79,1.29,1.52,1.53,1.83,6.56,0.32
K O,85.4,0,7,85,494,78,124,99,108,643,9,164,849,60,342,2927,0.87,5.49,8.24,46,9,0,5.81,6.49,0.22,3,31,14,4,0,28,9,37,36.47,28.57,28.28,37.37,0.0,0.08,1.0,5.78,0.91,1.45,1.16,1.26,7.53,0.11
Karasu,17.5,7,5,25,180,19,24,30,31,135,0,28,129,5,51,577,1.29,0.0,20.0,5,1,1,7.2,4.5,0.23,1,4,1,0,4,14,1,15,16.0,0.0,46.67,50.0,0.4,0.29,1.43,10.29,1.09,1.37,1.71,1.77,7.71,0.0
karma,413.6,-52,54,599,3373,539,690,512,665,3555,137,768,4660,266,1870,12620,0.96,17.84,9.02,151,153,6,5.63,6.94,0.28,27,202,73,21,7,185,25,212,33.72,28.77,36.13,41.41,-0.13,0.13,1.45,8.16,1.3,1.67,1.24,1.61,8.6,0.33
karthvader,49.0,1,1,60,652,57,76,66,76,165,7,98,433,40,178,2063,1.0,7.14,1.67,19,10,2,10.87,2.5,0.08,11,10,5,2,0,9,2,16,16.67,40.0,13.64,24.24,0.02,0.02,1.22,13.31,1.16,1.55,1.35,1.55,3.37,0.14
kasli,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0.0,0.0,0.0,0,0,0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0
kcx,51.4,13,7,48,268,41,61,73,86,495,4,92,465,73,192,1633,1.41,4.35,14.58,20,13,0,5.58,6.78,0.3,1,14,4,1,0,23,3,27,29.17,25.0,31.51,36.99,0.25,0.14,0.93,5.21,0.8,1.19,1.42,1.67,9.63,0.08
Kei Yonagi,513.4,25,78,783,4758,697,864,485,584,2187,111,946,6298,369,2543,17198,0.68,11.73,9.96,167,99,8,6.08,4.51,0.13,29,215,77,23,7,125,25,169,27.46,29.87,25.77,34.85,0.05,0.15,1.53,9.27,1.36,1.68,0.94,1.14,4.26,0.22
keithstoned1,32.0,13,4,49,427,44,47,43,46,248,2,56,350,25,143,1017,0.98,3.57,8.16,3,3,1,8.71,5.77,0.24,6,8,5,2,1,20,4,22,16.33,40.0,46.51,51.16,0.41,0.12,1.53,13.34,1.38,1.47,1.34,1.44,7.75,0.06
Kemba Walker,59.4,1,9,78,501,68,91,49,60,175,11,105,616,88,257,2185,0.66,10.48,11.54,23,11,1,6.42,3.57,0.08,1,19,8,3,0,10,2,11,24.36,37.5,20.41,22.45,0.02,0.15,1.31,8.43,1.14,1.53,0.82,1.01,2.95,0.19
Kep,160.5,-25,9,156,1171,146,188,235,276,1523,33,296,1492,210,624,5428,1.47,11.15,5.77,42,41,1,7.51,6.48,0.28,9,35,15,5,1,76,12,74,22.44,33.33,32.34,31.49,-0.16,0.06,0.97,7.3,0.91,1.17,1.46,1.72,9.49,0.21
KING KRULE,191.6,10,30,267,1713,236,282,193,242,892,51,357,2156,140,872,6046,0.86,14.29,11.24,46,49,1,6.42,4.62,0.15,16,68,39,16,2,58,5,81,25.47,41.03,30.05,41.97,0.05,0.16,1.39,8.94,1.23,1.47,1.01,1.26,4.66,0.27
Klox,125.0,7,15,169,852,154,198,155,173,427,25,227,1246,215,533,4422,0.87,11.01,8.88,44,18,0,5.04,2.75,0.1,4,54,15,7,2,23,1,33,31.95,46.67,14.84,21.29,0.06,0.12,1.35,6.82,1.23,1.58,1.24,1.38,3.42,0.2
kmichael,415.7,4,39,440,2905,399,534,423,538,2717,126,761,4580,395,1863,14913,1.01,16.56,8.86,135,115,2,6.6,6.42,0.18,20,109,45,11,4,115,23,148,24.77,24.44,27.19,34.99,0.01,0.09,1.06,6.99,0.96,1.28,1.02,1.29,6.54,0.3
knight_,477.9,-58,48,584,4001,530,700,467,571,1994,100,904,5320,318,2141,15850,0.82,11.06,8.22,170,104,6,6.85,4.27,0.13,35,142,63,28,7,111,13,141,24.32,44.44,23.77,30.19,-0.12,0.1,1.22,8.37,1.11,1.46,0.98,1.19,4.17,0.21
KOB,8.0,-1,0,10,35,10,10,15,15,88,0,14,75,0,30,228,1.5,0.0,0.0,0,0,0,3.5,5.87,0.39,0,5,1,0,0,5,0,4,50.0,0.0,33.33,26.67,-0.12,0.0,1.25,4.38,1.25,1.25,1.88,1.88,11.0,0.0
kojiro,67.4,-6,6,106,581,99,122,50,73,227,21,124,708,55,289,2659,0.6,16.94,5.66,23,23,1,5.48,4.54,0.09,2,31,13,6,0,12,3,22,29.25,46.15,24.0,44.0,-0.09,0.09,1.57,8.62,1.47,1.81,0.74,1.08,3.37,0.31
Kokrut,115.6,18,22,156,1678,133,157,108,133,299,21,220,984,149,413,4816,0.85,9.55,14.1,24,25,1,10.76,2.77,0.06,24,29,15,4,1,15,5,16,18.59,26.67,13.89,14.81,0.16,0.19,1.35,14.52,1.15,1.36,0.93,1.15,2.59,0.18
KonTiki,0.6,0,0,2,9,2,2,0,0,6,0,0,10,5,5,0,0.0,0.0,0.0,0,0,0,4.5,0.0,0.0,0,0,1,1,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,3.33,15.0,3.33,3.33,0.0,0.0,10.0,0.0
Korgmonkey,81.2,19,12,104,717,91,125,98,107,332,10,151,898,95,371,2797,0.86,6.62,11.54,34,9,1,6.89,3.39,0.12,7,32,11,5,1,18,4,24,30.77,45.45,18.37,24.49,0.23,0.15,1.28,8.83,1.12,1.54,1.21,1.32,4.09,0.12
KungFuKenny,84.6,9,4,93,714,89,118,92,109,440,21,150,824,50,332,3092,0.92,14.0,4.3,29,17,0,7.68,4.78,0.14,7,25,12,3,0,30,6,29,26.88,25.0,32.61,31.52,0.11,0.05,1.1,8.44,1.05,1.39,1.09,1.29,5.2,0.25
kutrebar,175.7,0,20,299,2054,272,294,177,190,648,30,316,2254,60,896,6179,0.65,9.49,6.69,22,13,7,6.87,3.66,0.1,15,89,23,8,5,54,7,62,29.77,34.78,30.51,35.03,0.0,0.11,1.7,11.69,1.55,1.67,1.01,1.08,3.69,0.17
kwib,114.9,4,9,89,625,80,113,137,155,1164,14,221,867,200,374,3841,1.37,6.33,10.11,33,18,0,7.02,8.5,0.3,2,18,10,2,1,41,7,55,20.22,20.0,29.93,40.15,0.03,0.08,0.77,5.44,0.7,0.98,1.19,1.35,10.13,0.12
kyri swirvin,105.7,8,14,150,982,133,176,99,127,673,15,192,1072,120,444,3775,0.72,7.81,9.33,43,28,3,6.55,6.8,0.18,8,44,18,4,2,33,3,39,29.33,22.22,33.33,39.39,0.08,0.13,1.42,9.29,1.26,1.67,0.94,1.2,6.37,0.14
laserpig,345.0,16,52,514,3303,457,598,364,456,1207,96,653,3599,215,1453,12873,0.76,14.7,10.12,141,92,5,6.43,3.32,0.09,29,134,61,25,4,80,17,114,26.07,40.98,21.98,31.32,0.05,0.15,1.49,9.57,1.32,1.73,1.06,1.32,3.5,0.28
LaVar Ball,7.4,-5,0,14,100,14,16,8,10,12,1,14,82,0,32,321,0.62,7.14,0.0,2,2,0,7.14,1.5,0.04,0,3,1,0,0,2,0,4,21.43,0.0,25.0,50.0,-0.68,0.0,1.89,13.51,1.89,2.16,1.08,1.35,1.62,0.14
lemonate,8.0,3,1,6,29,5,9,17,21,56,4,14,69,0,26,322,2.33,28.57,16.67,4,4,0,4.83,3.29,0.17,0,3,0,0,0,5,0,6,50.0,0.0,29.41,35.29,0.38,0.12,0.75,3.62,0.62,1.12,2.12,2.62,7.0,0.5
LiddiLidd,436.1,-4,42,427,2530,384,538,519,606,4211,91,793,3834,653,1624,14704,1.13,11.48,9.84,154,87,1,5.93,8.11,0.29,16,128,64,30,4,186,16,233,29.98,46.88,35.84,44.89,-0.01,0.1,0.98,5.8,0.88,1.23,1.19,1.39,9.66,0.21
Light,210.7,1,31,304,2113,269,338,198,243,782,31,385,2659,205,1083,7294,0.72,8.05,10.2,69,45,4,6.95,3.95,0.11,22,84,32,11,2,53,10,58,27.63,34.38,26.77,29.29,0.0,0.15,1.44,10.03,1.28,1.6,0.94,1.15,3.71,0.15
LilB:BallGod,277.5,-9,21,342,2336,314,425,311,405,1555,60,517,2690,180,1086,10971,0.95,11.61,6.14,111,94,7,6.83,5.0,0.14,16,75,33,8,2,64,15,95,21.93,24.24,20.58,30.55,-0.03,0.08,1.23,8.42,1.13,1.53,1.12,1.46,5.6,0.22
lizzey,401.6,19,34,388,2753,349,510,528,647,3098,104,737,3763,551,1581,13851,1.27,14.11,8.76,161,119,5,7.1,5.87,0.22,26,102,36,19,1,169,34,201,26.29,52.78,32.01,38.07,0.05,0.08,0.97,6.86,0.87,1.27,1.31,1.61,7.71,0.26
local cow,8.0,4,0,4,18,4,10,14,14,86,1,21,70,0,28,254,1.4,4.76,0.0,6,0,0,4.5,6.14,0.34,0,1,1,0,0,6,1,6,25.0,0.0,42.86,42.86,0.5,0.0,0.5,2.25,0.5,1.25,1.75,1.75,10.75,0.12
LogisticMap,680.5,-45,63,839,4714,771,962,773,893,4887,103,1255,7861,491,3175,23384,0.93,8.21,7.51,191,120,5,5.62,6.32,0.21,24,248,105,35,5,218,27,277,29.56,33.33,28.2,35.83,-0.07,0.09,1.23,6.93,1.13,1.41,1.14,1.31,7.18,0.15
long ball,80.0,6,10,80,462,70,108,84,113,395,24,160,795,15,315,2841,1.05,15.0,12.5,38,29,0,5.78,4.7,0.14,1,24,9,3,2,15,3,21,30.0,33.33,17.86,25.0,0.08,0.12,1.0,5.78,0.88,1.35,1.05,1.41,4.94,0.3
Lord Almomd,8.3,1,1,13,82,12,15,8,12,49,1,16,114,20,48,319,0.8,6.25,7.69,3,4,0,6.31,6.12,0.15,0,2,1,1,0,5,0,5,15.38,100.0,62.5,62.5,0.12,0.12,1.57,9.88,1.45,1.81,0.96,1.45,5.9,0.12
lvy,41.9,0,4,72,723,66,80,40,58,70,18,79,432,0,170,1865,0.72,22.78,5.56,14,18,2,10.04,1.75,0.04,13,11,1,0,1,8,2,12,15.28,0.0,20.0,30.0,0.0,0.1,1.72,17.26,1.58,1.91,0.95,1.38,1.67,0.43
MacbookProM4,24.9,4,2,22,191,20,29,35,38,149,2,53,187,35,81,994,1.31,3.77,9.09,9,3,0,8.68,4.26,0.15,2,2,0,0,0,11,3,13,9.09,0.0,31.43,37.14,0.16,0.08,0.88,7.67,0.8,1.16,1.41,1.53,5.98,0.08
Macbuckets,70.5,3,9,84,580,75,105,69,84,301,13,154,755,75,311,3235,0.8,8.44,10.71,30,15,0,6.9,4.36,0.09,5,20,6,4,0,12,5,16,23.81,66.67,17.39,23.19,0.04,0.13,1.19,8.23,1.06,1.49,0.98,1.19,4.27,0.18
Madoka,234.6,-8,18,241,1426,220,327,367,457,1997,79,455,2424,141,979,7022,1.4,17.36,7.47,107,90,3,5.92,5.44,0.28,11,74,34,9,1,136,12,158,30.71,26.47,37.06,43.05,-0.03,0.08,1.03,6.08,0.94,1.39,1.56,1.95,8.51,0.34
Maelstrom,212.9,15,43,359,2330,311,390,268,302,1108,43,373,2693,215,1101,6515,0.77,11.53,11.98,79,34,5,6.49,4.13,0.17,16,98,44,15,3,87,13,114,27.3,34.09,32.46,42.54,0.07,0.2,1.69,10.94,1.46,1.83,1.26,1.42,5.2,0.2
MAGNlTUDE,238.9,0,19,238,1563,219,302,347,400,2004,58,433,2325,175,937,7881,1.32,13.39,7.98,83,53,0,6.57,5.78,0.25,10,61,21,10,3,104,14,131,25.63,47.62,29.97,37.75,0.0,0.08,1.0,6.54,0.92,1.26,1.45,1.67,8.39,0.24
MarcusYallow,94.5,-26,10,122,1011,112,149,94,103,505,14,168,923,90,384,3211,0.69,8.33,8.2,37,9,0,8.29,5.37,0.16,11,26,14,5,1,27,4,33,21.31,35.71,28.72,35.11,-0.28,0.11,1.29,10.7,1.19,1.58,0.99,1.09,5.34,0.15
Marijuana,622.8,10,70,882,6225,804,1013,671,782,3220,138,1143,6335,160,2522,23397,0.77,12.07,7.94,209,111,8,7.06,4.8,0.14,45,181,74,34,4,173,36,216,20.52,45.95,25.78,32.19,0.02,0.11,1.42,10.0,1.29,1.63,1.08,1.26,5.17,0.22
Mathai,8.0,-3,1,7,58,6,10,6,8,51,4,14,80,25,37,312,0.8,28.57,14.29,4,2,0,8.29,8.5,0.16,1,2,1,0,0,2,0,2,28.57,0.0,33.33,33.33,-0.38,0.12,0.88,7.25,0.75,1.25,0.75,1.0,6.38,0.5
MaxW,32.9,-4,6,63,364,57,70,34,42,95,11,65,398,65,169,1108,0.6,16.92,9.52,13,8,0,5.78,2.79,0.09,1,23,9,5,1,2,2,3,36.51,55.56,5.88,8.82,-0.12,0.18,1.91,11.06,1.73,2.13,1.03,1.28,2.89,0.33
mc,473.4,33,74,753,4910,674,847,472,582,2129,125,877,5978,295,2403,15833,0.69,14.25,9.83,173,110,5,6.52,4.51,0.13,39,204,78,30,6,127,19,155,27.09,38.46,26.91,32.84,0.07,0.16,1.59,10.37,1.42,1.79,1.0,1.23,4.5,0.26
McDavid,5.5,5,3,10,48,7,7,5,7,19,0,10,73,20,32,160,1.0,0.0,30.0,0,2,0,4.8,3.8,0.12,0,2,1,0,0,1,0,1,20.0,0.0,20.0,20.0,0.91,0.55,1.82,8.73,1.27,1.27,0.91,1.27,3.45,0.0
McQueen,24.7,-5,0,26,184,26,36,18,23,178,8,51,182,28,77,985,0.64,15.69,0.0,10,5,0,7.08,9.89,0.18,3,8,3,1,0,9,0,10,30.77,33.33,50.0,55.56,-0.2,0.0,1.05,7.45,1.05,1.46,0.73,0.93,7.21,0.32
MDK,149.9,14,9,207,1558,197,247,178,232,617,52,267,1671,185,689,5834,0.94,19.48,4.35,50,54,1,7.53,3.47,0.11,16,45,20,5,0,50,10,59,21.74,25.0,28.09,33.15,0.09,0.06,1.38,10.39,1.31,1.65,1.19,1.55,4.12,0.35
megapoop22,47.0,-6,5,85,495,79,97,62,67,116,8,81,622,10,248,1906,0.69,9.88,5.88,18,5,1,5.82,1.87,0.06,1,26,10,6,0,16,4,19,30.59,60.0,25.81,30.65,-0.13,0.11,1.81,10.53,1.68,2.06,1.32,1.43,2.47,0.17
memnite,28.9,3,2,34,174,32,44,36,36,273,1,52,277,5,111,992,0.82,1.92,5.88,12,0,0,5.12,7.58,0.28,0,11,2,1,1,15,2,13,32.35,50.0,41.67,36.11,0.1,0.07,1.18,6.02,1.11,1.52,1.25,1.25,9.45,0.03
meowza,58.199999999999996,-8,4,64,477,60,82,87,98,610,13,105,708,50,290,1879,1.2,12.38,6.25,22,11,0,7.45,7.01,0.32,6,19,10,2,1,29,4,36,29.69,20.0,33.33,41.38,-0.14,0.07,1.1,8.2,1.03,1.41,1.49,1.68,10.48,0.22
Messi,41.2,2,8,65,496,57,67,53,63,225,8,76,536,35,217,1367,0.94,10.53,12.31,10,10,0,7.63,4.25,0.16,5,13,8,3,0,19,3,21,20.0,37.5,35.85,39.62,0.05,0.19,1.58,12.04,1.38,1.63,1.29,1.53,5.46,0.19
Messy,8.5,-1,0,3,20,3,7,10,10,76,1,16,73,15,31,281,1.43,6.25,0.0,4,0,0,6.67,7.6,0.27,0,0,0,0,0,2,1,5,0.0,0.0,20.0,50.0,-0.12,0.0,0.35,2.35,0.35,0.82,1.18,1.18,8.94,0.12
metalhead,863.1,5,72,1128,6303,1048,1375,980,1179,6352,237,1592,9075,1418,3832,33614,0.86,14.89,6.38,327,199,8,5.59,6.48,0.19,27,317,137,66,13,275,46,340,28.1,48.18,28.06,34.69,0.01,0.08,1.31,7.3,1.21,1.59,1.14,1.37,7.36,0.27
mex,27.1,-2,1,29,211,28,37,45,50,152,11,48,278,23,112,896,1.35,22.92,3.45,9,5,0,7.28,3.38,0.17,2,6,0,0,0,12,4,17,20.69,0.0,26.67,37.78,-0.07,0.04,1.07,7.79,1.03,1.37,1.66,1.85,5.61,0.41
might dino,8.0,2,1,6,31,5,6,8,9,60,0,14,43,15,19,230,1.5,0.0,16.67,1,1,0,5.17,7.5,0.26,0,0,2,0,0,2,0,4,0.0,0.0,25.0,50.0,0.25,0.12,0.75,3.88,0.62,0.75,1.0,1.12,7.5,0.0
